user_id,region,country,device_type,plan_tier,tenure_months,watch_hours_1m,watch_hours_3m,watch_hours_6m,sessions_1m,sessions_3m,sessions_6m,days_since_last_stream,completion_rate_pct,binge_watch_flag,buffering_events_30d,avg_stream_quality,app_rating,monthly_fee,payment_failures_30d,support_tickets_30d,offer_sent,early_warning_flag,churn_flag,lifetime_value,ltv_6m
OTT_7533,APAC,UK,Mobile,Basic,61,0.9623187442516481,159.0675659755134,3.909556569224236,11,47,80,56,59.969405759343516,0,1,3.520175161739231,3,7.99,0,1,1,0,1,469.96346305552004,33.558
OTT_7534,APAC,IN,SmartTV,Basic,59,34.56722866392489,87.71252309319505,318.9223667099162,12,51,86,15,43.072721519476374,0,2,3.9834487252044406,3,18.99,0,0,0,0,1,1021.8368931275502,79.758
OTT_7535,APAC,IN,Mobile,Standard,17,7.163029250186279,51.21843241343167,241.52120088161368,8,41,79,22,73.61795403259325,0,1,4.983575721254814,4,7.99,0,1,1,0,1,134.48266154230262,33.558
OTT_7536,EU,IN,SmartTV,Standard,80,52.66240275525308,48.9581626462618,167.7884601717146,20,51,82,15,83.53484185996734,0,1,4.25985130780186,4,18.99,0,1,1,0,1,1596.1662188240173,79.758
OTT_7537,EU,DE,Web,Premium,33,17.923313046108913,106.93434168568936,264.84807233359163,10,56,83,28,78.52012168969902,0,0,4.994443023156871,3,7.99,0,0,0,1,0,265.1976816705251,47.94
OTT_7538,EU,UK,Mobile,Basic,5,21.2495533373134,58.28148771715317,36.74614974608366,10,40,101,44,89.6535653498182,0,1,2.975211833094585,5,18.99,0,1,1,0,0,107.23813695300818,113.94
OTT_7539,EU,DE,Web,Basic,29,4.2438981061539565,16.647981531319232,101.16473429038203,13,42,95,8,58.70527801312224,1,0,2.8909971372220182,4,18.99,0,0,1,0,1,568.7041718458826,79.758
OTT_7540,EU,US,Web,Basic,23,30.35105083027823,150.68092150544558,93.81597802267557,15,58,75,22,64.28047465531127,1,4,3.7735600648949075,1,7.99,2,0,0,0,1,191.70256310711972,33.558
OTT_7541,EU,BR,Web,Standard,42,13.308339991253424,15.364102857413737,21.029884664776194,20,39,93,54,47.13366399612893,1,3,3.2880882075244613,5,12.99,0,1,0,0,1,483.0637651763829,54.55799999999999
OTT_7542,NA,IN,Mobile,Standard,81,5.053633412263654,13.11589562348411,245.22857450041818,13,51,105,10,77.9180827378498,1,2,4.768762054494873,4,18.99,0,2,1,1,1,1667.4149831165523,79.758
OTT_7543,APAC,DE,Web,Premium,2,27.689180934376697,50.02881855434525,134.72314818691595,10,48,72,37,72.91733483206895,0,2,3.7135644786901967,4,7.99,0,1,0,0,0,14.972819351622537,47.94
OTT_7544,NA,UK,SmartTV,Basic,71,34.61772831754172,33.16471964980808,341.61246195426935,16,32,67,36,58.26553853310199,0,1,2.5999828702249994,3,18.99,1,2,1,0,1,1354.7867821259454,79.758
OTT_7545,APAC,DE,SmartTV,Standard,22,40.252003631755066,86.9340442045282,54.532627540143075,19,50,100,15,57.27327741944819,1,1,3.6915720664454232,5,18.99,0,2,0,0,1,460.3364290277858,79.758
OTT_7546,EU,DE,SmartTV,Premium,7,19.29334222646697,30.51262407756686,121.54372088809076,13,39,82,28,40.52062517895623,1,2,4.627213629654081,4,12.99,0,0,0,0,0,77.66884669565846,77.94
OTT_7547,NA,IN,Web,Basic,6,29.63845195844765,37.70294793290917,164.53208790613502,16,60,76,59,52.13568556185974,0,3,4.594990693274925,3,18.99,1,2,1,0,0,111.12818872287454,113.94
OTT_7548,APAC,DE,Mobile,Basic,36,31.485968348258652,28.822920227059914,171.3520277550813,13,54,83,43,65.86881413341715,0,1,2.8583692798415545,3,7.99,0,0,0,0,0,290.9993950296649,47.94
OTT_7549,LATAM,US,SmartTV,Standard,14,41.80804611292905,56.60918480618881,129.26573476458253,15,47,86,50,93.24451578590559,0,2,3.461091649156026,1,7.99,0,1,1,0,1,102.44788074859837,33.558
OTT_7550,NA,UK,Mobile,Basic,40,38.4215745555165,69.54320154903142,26.40039146679303,14,47,90,44,47.95794239256643,1,4,2.8568646882889763,1,12.99,0,0,0,0,1,465.67769823184364,54.55799999999999
OTT_7551,NA,UK,Web,Standard,71,38.97929788421657,88.67149818055802,95.04889624856975,12,34,96,51,91.24598704235237,1,0,3.4513765691353178,3,7.99,0,1,0,0,0,647.8870280135751,47.94
OTT_7552,NA,IN,SmartTV,Standard,53,8.178810931718093,164.70667619482347,64.13397335840618,13,54,96,33,67.83265102374877,0,2,3.7550686432762777,4,7.99,0,2,1,0,0,366.84101575699174,47.94
OTT_7553,APAC,DE,Mobile,Standard,70,18.335245394816873,93.3305418942906,111.21689447023172,20,39,106,2,92.62245191443773,0,1,3.676829929683297,3,7.99,0,1,0,0,1,520.8327071863326,33.558
OTT_7554,NA,DE,Web,Premium,60,27.31894066024404,91.7465779016148,111.41306826756556,18,38,87,24,88.76044796321965,0,1,3.606340509965535,4,12.99,0,3,0,1,0,747.524736326032,77.94
OTT_7555,LATAM,DE,SmartTV,Premium,13,11.794242115479463,128.60763254076792,62.2846032137922,14,53,91,15,62.081627952140536,0,0,4.212836762954817,4,12.99,1,0,0,1,0,163.94528779072073,77.94
OTT_7556,NA,DE,Web,Standard,75,19.32904047727021,75.93902093071584,107.53808528452365,20,47,99,16,86.58872331031158,1,1,4.1156559406987165,5,7.99,1,2,0,0,0,668.385851862315,47.94
OTT_7557,LATAM,UK,Web,Premium,11,61.253667718517455,161.00287479005488,29.809585376532837,13,45,84,53,88.81414829770634,1,2,3.8784491768462703,3,18.99,0,1,0,1,1,197.58903690993364,79.758
OTT_7558,EU,DE,Mobile,Basic,21,12.11240925911562,45.61772776632752,273.75675175931013,18,46,105,34,76.32361989521235,1,1,2.8087952324405645,2,12.99,0,0,1,1,1,256.6886226614289,54.55799999999999
OTT_7559,NA,UK,Web,Standard,16,9.903799618335434,96.1416704743698,180.58354575258676,19,45,95,30,52.948403893290354,0,1,3.939812739307472,4,12.99,0,0,1,0,0,204.6687922091406,77.94
OTT_7560,LATAM,IN,Mobile,Standard,44,43.68429682388254,12.041941208147609,36.63466174047767,13,51,87,4,95.41906950264448,0,6,2.531819432599124,4,18.99,1,0,0,0,1,728.5744098258633,79.758
OTT_7561,APAC,BR,Mobile,Basic,8,5.78558936084526,18.710091231443588,126.81287301106552,15,50,94,14,72.22460050489218,0,0,4.847160971904588,4,12.99,0,2,1,1,0,100.51053043685282,77.94
OTT_7562,NA,US,SmartTV,Premium,18,31.496768498552413,36.156038171855414,90.02249412503943,16,41,102,3,44.33764500955392,0,5,2.937035376495652,3,12.99,0,0,1,0,1,264.2841362134636,54.55799999999999
OTT_7563,LATAM,UK,Web,Premium,17,31.910601408805086,72.76724799965999,75.27319594456843,13,43,86,5,92.04858060593597,0,0,4.794514694475383,5,18.99,0,1,1,0,0,331.60915775502974,113.94
OTT_7564,APAC,UK,Mobile,Premium,37,37.33031203864134,16.353252768868096,59.346835952053326,14,52,83,10,59.49522610728733,0,3,3.0057430545788875,1,18.99,0,0,0,0,0,797.6060266133571,113.94
OTT_7565,APAC,UK,Mobile,Basic,65,2.6917625182669846,85.53212576174701,53.95123965817668,16,37,88,21,93.990366649549,1,2,4.263866078208252,4,12.99,0,0,0,0,1,772.295527226119,54.55799999999999
OTT_7566,EU,UK,Mobile,Premium,71,2.9035042957882946,40.82620296319158,126.09263045111629,17,55,89,36,83.6420289868623,0,0,2.9857166771028427,5,18.99,0,0,0,1,1,1439.092902778579,79.758
OTT_7567,LATAM,IN,Mobile,Standard,50,4.270637245854336,5.975847215959204,189.8829630240636,10,27,79,36,87.16577866831557,1,1,4.873587972202143,3,18.99,0,0,0,0,1,1066.6725461518924,79.758
OTT_7568,NA,US,Mobile,Standard,37,7.471592971194026,128.5585055065605,171.5520591433339,13,39,111,16,65.46940984544518,1,0,3.4869737801279697,3,7.99,0,1,1,0,1,269.66363378352236,33.558
OTT_7569,APAC,IN,Mobile,Premium,42,36.95790440120514,62.95929223147574,124.98222457851551,16,41,114,17,54.47586712892309,0,1,4.975798497502266,2,12.99,0,3,0,0,1,470.60038454363905,54.55799999999999
OTT_7570,APAC,US,SmartTV,Standard,32,22.26238113170456,48.76988877401937,73.78451461486816,20,51,88,41,51.06739389691057,0,2,4.902898140666469,4,18.99,0,3,1,0,1,638.8575636408647,79.758
OTT_7571,LATAM,DE,Mobile,Standard,28,48.13861344467021,65.59904731428121,85.82307059490131,14,61,90,9,50.5166176642305,0,2,3.2344003739616807,3,12.99,1,1,0,1,0,365.6598150730372,77.94
OTT_7572,LATAM,US,Mobile,Premium,66,32.29586762620446,82.60704880257202,135.45130827868985,18,53,91,26,47.618157800881434,0,6,4.275440124667332,4,12.99,0,0,1,0,1,794.9929367289589,54.55799999999999
OTT_7573,NA,BR,Mobile,Premium,30,20.778172830947945,69.93188755695486,64.21448764550321,6,42,83,0,78.5799583021153,0,3,4.759255504341907,5,12.99,1,0,0,0,1,345.3362030517191,54.55799999999999
OTT_7574,APAC,UK,Mobile,Premium,5,20.027027438980006,47.65935434117264,93.30499977361515,17,41,93,15,76.83713225648391,0,2,3.7393016261445915,5,18.99,1,1,0,0,1,99.94185018058907,79.758
OTT_7575,APAC,IN,Mobile,Basic,53,42.018786406065196,7.169316877929631,158.0696572721647,16,42,95,36,88.50739589713882,0,4,3.244315905447628,2,18.99,0,0,0,0,1,961.235719151676,79.758
OTT_7576,EU,BR,Mobile,Basic,57,57.125692501975244,77.92763195597033,114.4366114775793,11,45,94,17,44.83653618497114,0,1,3.963254530881919,1,18.99,0,3,0,1,0,1194.4997868129346,113.94
OTT_7577,APAC,US,SmartTV,Premium,28,12.528037955598279,49.90156316269234,106.20849843349339,28,48,89,5,56.98190146549767,0,0,4.328006048961159,3,7.99,0,1,0,0,1,220.2351708820924,33.558
OTT_7578,NA,IN,Mobile,Premium,73,13.649473248983119,113.94369299849083,91.65514314691023,17,45,87,29,98.86376079501999,0,2,3.1163579071687892,4,18.99,0,1,0,0,1,1419.8390420081619,79.758
OTT_7579,LATAM,DE,SmartTV,Standard,32,9.36480422250278,103.44145782394261,145.3652308923986,15,50,93,7,70.00437967356913,0,3,3.1789698774117543,3,7.99,0,4,0,0,1,259.6758466077649,33.558
OTT_7580,EU,BR,SmartTV,Standard,69,37.1822007363786,32.41817676909857,45.65093294977602,17,40,92,3,67.17181591127385,0,3,4.064288867995418,5,12.99,0,0,1,1,0,895.1571468474781,77.94
OTT_7581,EU,UK,SmartTV,Premium,11,17.891713253423646,55.75629769737936,155.44271619588625,16,45,104,18,70.1601039848543,1,1,3.541441950213169,5,7.99,1,2,0,0,1,78.96186682448172,33.558
OTT_7582,APAC,US,Mobile,Standard,25,15.056794223907135,242.70933942524596,122.05500537194754,13,47,109,5,62.767911184067685,0,1,4.361937308099321,4,7.99,1,0,0,0,0,213.38041600879086,47.94
OTT_7583,NA,UK,Web,Basic,81,11.832929836876485,32.59303219942609,219.947577298789,16,53,97,29,66.60723989014151,0,6,3.847936059183411,5,12.99,0,1,0,1,1,1037.8558704222091,54.55799999999999
OTT_7584,NA,US,Web,Standard,48,20.26733629927117,38.83831051016523,158.07215317617255,19,57,95,55,95.00061165520046,1,2,4.788690821390577,2,7.99,0,0,1,0,1,365.8481366134551,33.558
OTT_7585,LATAM,UK,Mobile,Standard,77,29.996486058952286,29.25473479136111,120.09381819048336,22,39,84,12,90.42504495503559,0,1,3.872694220150713,4,7.99,1,0,0,0,0,638.3822127607482,47.94
OTT_7586,NA,UK,SmartTV,Basic,23,9.855553760955123,45.80027645804347,161.5851189124871,16,49,73,42,69.78114221926023,0,7,4.3109725072721545,4,12.99,0,1,0,1,1,297.1629677672949,54.55799999999999
OTT_7587,APAC,UK,Web,Basic,74,5.981655218323983,99.66229017703441,100.86675191142204,13,41,87,8,90.55366779619379,1,2,2.6191018389300313,5,18.99,0,2,0,0,1,1429.7008470896958,79.758
OTT_7588,APAC,UK,Web,Standard,22,10.753607551344512,15.551362568087209,95.1064423266304,18,44,71,27,69.88538896637105,1,2,3.928762135540193,4,7.99,0,1,1,1,0,198.05364705176424,47.94
OTT_7589,APAC,UK,SmartTV,Basic,11,10.356129980856307,22.274602154025985,181.49493131213427,15,44,90,43,64.98129463117563,0,2,4.482494402523537,3,12.99,0,2,0,0,1,145.98677059732847,54.55799999999999
OTT_7590,APAC,UK,SmartTV,Standard,67,0.5079612212896173,52.584215875132244,50.93875330157735,18,45,77,38,65.12975366158928,0,2,4.783808650615832,1,7.99,0,0,1,0,0,517.9883761653276,47.94
OTT_7591,NA,DE,Mobile,Premium,61,26.537126911967512,86.16865619038973,159.7570133842953,15,56,91,15,45.62010756638622,1,3,2.662283678999246,4,12.99,0,2,0,0,0,877.1094653356525,77.94
OTT_7592,APAC,UK,SmartTV,Standard,67,16.05994207877439,68.16244543820227,182.0419834681034,15,39,94,11,47.01346811547573,0,3,4.4425162936752525,5,18.99,0,1,1,0,0,1253.3880496769948,113.94
OTT_7593,EU,UK,Mobile,Standard,83,3.4938066356103348,26.22211844186998,155.92771690566536,14,43,84,34,83.3635274592531,1,3,4.586447173723333,2,12.99,0,0,0,0,1,1016.3197118107483,54.55799999999999
OTT_7594,LATAM,IN,SmartTV,Premium,39,16.043517355889534,49.044850506440554,180.01389038701706,11,58,100,4,53.200539960607955,0,1,3.332250617295518,5,18.99,0,0,0,0,0,824.730190467606,113.94
OTT_7595,EU,US,Mobile,Basic,8,55.393884086915804,130.41419478901778,152.38323477291112,20,38,80,32,78.2306477338006,0,3,2.939489957790595,5,12.99,1,3,0,0,1,90.17109658378608,54.55799999999999
OTT_7596,LATAM,DE,SmartTV,Standard,25,9.786541826420862,15.110429976012895,110.46403036610364,18,38,94,0,64.486723508008,0,2,3.759650516665457,1,18.99,0,3,0,1,0,480.19191725881456,113.94
OTT_7597,EU,US,Mobile,Premium,49,34.54496442892582,35.76659501268224,117.52103996530553,21,43,94,29,78.9273729177549,0,3,3.9323849141565037,4,18.99,0,0,0,0,0,996.4576904909671,113.94
OTT_7598,LATAM,DE,Mobile,Basic,67,6.909154889471068,52.30756747422808,148.1205604555121,15,45,92,20,43.29071994829932,0,2,3.374243494081413,5,18.99,0,0,0,0,1,1410.5665707287785,79.758
OTT_7599,EU,BR,SmartTV,Premium,48,16.690093849091085,8.151352923750524,54.045783714010355,15,36,79,3,90.77158729757012,0,2,3.3415953206944216,4,18.99,0,1,0,1,1,1020.4747376816184,79.758
OTT_7600,APAC,DE,Mobile,Standard,12,13.34405102844177,79.19612585071404,93.894849378526,15,38,95,12,95.36380163202276,1,2,3.528991060950575,4,12.99,0,1,0,0,1,155.22852905416622,54.55799999999999
OTT_7601,EU,UK,Mobile,Standard,18,5.036569515847789,12.759030604530333,98.96510341329027,16,48,85,39,46.786051029433956,1,2,4.627055110375735,5,7.99,0,3,1,0,0,154.00694284094882,47.94
OTT_7602,EU,DE,SmartTV,Basic,76,32.62988558930009,10.169781910619196,145.55474367168722,17,37,76,33,69.95360077994953,1,3,2.65135959577798,3,18.99,0,0,1,0,1,1496.3848841736128,79.758
OTT_7603,EU,IN,Mobile,Basic,30,26.757089400665276,135.54019563377537,205.04903408222518,19,42,95,34,53.002027800438206,0,2,4.88937783595986,3,7.99,1,2,1,0,0,207.4887500698155,47.94
OTT_7604,LATAM,US,Web,Standard,70,48.3039148993675,70.84223728049308,95.0888113968589,8,43,63,21,47.83557957196307,1,1,4.324651545038046,3,18.99,0,2,0,0,1,1356.3855898021573,79.758
OTT_7605,EU,US,SmartTV,Premium,15,5.874452088379215,80.51066286869802,173.54472806168894,14,39,81,47,45.53016313130024,1,2,3.694737582032707,5,7.99,0,0,1,0,0,128.15283477741215,47.94
OTT_7606,APAC,BR,SmartTV,Standard,67,64.06076245439473,11.838749985279861,62.16218297568283,11,39,89,15,77.79918367299021,0,3,3.3949265134988753,3,7.99,0,1,1,0,0,562.9460780907561,47.94
OTT_7607,EU,DE,Web,Standard,60,5.849819853174875,65.7890128651918,112.26226666494321,17,44,92,58,49.57158019650896,1,1,3.5053424390808785,2,12.99,0,2,0,0,1,664.0065663716028,54.55799999999999
OTT_7608,NA,BR,Web,Basic,14,27.602278249091704,34.441212488166364,169.87428354486548,12,50,96,15,87.26746107907744,0,3,4.781161845036332,4,12.99,0,0,0,0,0,156.49687770966975,77.94
OTT_7609,NA,BR,Web,Standard,80,29.961944611703824,25.31618420620528,201.72958724226586,16,43,104,23,45.72724311381229,1,0,2.5564225088978683,4,7.99,0,1,0,0,1,718.7404862785971,33.558
OTT_7610,APAC,DE,Mobile,Premium,20,16.87395531585275,52.600403290765286,82.05872954195067,16,45,81,32,80.61032015739987,1,2,4.053948377416084,3,12.99,1,1,0,1,1,287.5459372104537,54.55799999999999
OTT_7611,APAC,DE,SmartTV,Basic,28,37.702910763126816,57.97331250528417,90.98585244244643,15,48,90,10,65.55464604570409,0,1,4.688478474817879,4,18.99,0,2,1,0,1,496.664985362113,79.758
OTT_7612,NA,IN,Web,Basic,80,7.207294196132933,15.333115289519963,128.78607748228012,15,52,92,34,46.758580195366655,0,3,3.519386594989772,1,7.99,2,1,0,0,1,626.8294447764707,33.558
OTT_7613,NA,BR,SmartTV,Premium,52,15.122453179359827,22.786260367756903,150.32466179571435,16,39,91,9,59.81327245249535,1,0,3.4299743221453083,4,12.99,0,2,1,0,0,605.4124658203111,77.94
OTT_7614,LATAM,IN,Mobile,Premium,6,13.701698738950736,73.80875500288339,194.17151032977006,20,38,94,49,65.86356940138593,1,1,3.142959561246884,3,7.99,1,2,0,0,0,48.50448117716765,47.94
OTT_7615,EU,UK,Web,Basic,68,29.907236180023226,17.512416705582584,59.92608459900906,21,54,87,36,52.27652795864567,1,1,4.300399751180562,5,7.99,0,2,1,1,1,533.2411829530299,33.558
OTT_7616,NA,UK,Mobile,Basic,30,15.626325664411386,55.86984306767785,35.180653565435655,9,50,97,8,91.43376671062671,0,3,3.157973134779795,4,18.99,0,3,0,0,0,531.2675239353816,113.94
OTT_7617,NA,IN,SmartTV,Premium,31,14.476141397905206,18.960901555699653,136.41611703192973,12,39,104,42,67.79784906289649,0,1,2.6594895234665215,5,7.99,1,0,1,1,1,271.19559254101506,33.558
OTT_7618,APAC,BR,SmartTV,Basic,54,49.01841609494663,87.94895679914174,188.20832999493922,19,56,85,23,89.82393870183776,1,3,4.463265467202066,4,12.99,1,1,0,0,0,743.3113711011823,77.94
OTT_7619,NA,DE,Web,Premium,45,10.843827571737393,41.83393715500056,87.75240268406992,15,49,99,21,40.30454833329032,0,3,4.6527014106545295,3,18.99,1,0,0,0,1,921.6500027427198,79.758
OTT_7620,APAC,BR,Web,Standard,8,5.797226875699764,8.20617585527889,104.93961388063707,19,55,93,31,42.61439030757745,0,1,4.964237963245898,5,7.99,2,0,1,0,1,72.19231584153849,33.558
OTT_7621,NA,US,Web,Basic,18,21.177863569972217,44.74373153355256,3.835450602650426,15,47,97,11,81.67008023020038,0,0,3.9935819187661528,3,18.99,0,0,0,0,0,360.912030843613,113.94
OTT_7622,EU,BR,Mobile,Standard,59,34.38284357458032,16.116662306261603,60.52587164736235,15,50,106,25,81.2354792020443,1,3,4.393132800396242,3,18.99,0,0,0,1,1,1133.7092109725259,79.758
OTT_7623,LATAM,BR,Mobile,Premium,63,11.8821121682772,59.687396589894675,166.69132844900463,11,45,89,9,94.9841758981495,0,3,3.4494242067150216,2,18.99,1,1,0,0,1,1118.3407492265844,79.758
OTT_7624,EU,UK,Web,Standard,83,2.728770697019188,57.57172932761189,71.68757798950969,12,36,96,56,88.48821905413098,0,1,3.848629268368141,5,7.99,0,0,1,1,1,590.020537025265,33.558
OTT_7625,LATAM,UK,Web,Standard,45,16.25994399666843,45.72762938029567,104.52026743608744,12,53,86,25,75.74406590593944,0,2,4.933722690038476,4,7.99,0,0,0,0,1,332.09853643839807,33.558
OTT_7626,EU,UK,Mobile,Basic,61,15.90846355501009,8.42702000715725,273.76611020947695,15,42,78,7,44.440363769021054,1,2,3.31755890608268,4,18.99,0,0,1,0,0,1285.7707241048781,113.94
OTT_7627,LATAM,UK,Mobile,Standard,80,7.617768550380828,49.90290507373254,89.90406702115163,20,42,77,21,95.77651007672623,0,2,2.8197430302266264,4,7.99,0,0,0,0,1,626.3063807106528,33.558
OTT_7628,NA,DE,Web,Premium,58,10.242982657299052,18.715801120809612,73.0432200917689,9,35,79,8,95.10210262777962,1,1,3.5480559950903725,5,12.99,0,1,1,0,1,701.4009579467545,54.55799999999999
OTT_7629,EU,BR,SmartTV,Basic,82,20.259593728305887,37.27608123172749,50.452617352650364,14,34,104,48,65.63943633747141,0,0,3.711780734329307,4,18.99,0,2,0,0,1,1654.4076505942571,79.758
OTT_7630,APAC,UK,Web,Premium,40,11.23974136060486,43.67750314234181,239.16871587422742,14,35,106,2,97.64370852672482,0,4,4.862490647163104,4,12.99,1,0,1,0,0,547.7648544427816,77.94
OTT_7631,LATAM,BR,Web,Basic,27,5.311731498964269,93.2062763302015,46.00763223474095,16,37,78,13,68.44753495844323,1,5,3.815666207922775,3,7.99,0,2,1,0,1,201.64345104955063,33.558
OTT_7632,APAC,US,SmartTV,Premium,50,29.034669783893502,54.61874960263944,132.66531974347924,17,54,113,27,82.16006629844492,0,2,2.8052362012496226,2,18.99,0,0,1,0,1,950.8121053691165,79.758
OTT_7633,EU,IN,Mobile,Premium,80,11.022774294054447,33.59983424772567,71.50479428322765,15,49,99,34,52.935368473426166,0,2,4.518411499011682,4,7.99,0,1,0,0,1,649.6752998208743,33.558
OTT_7634,NA,BR,Web,Standard,15,18.104718816302267,43.40583526439134,67.05038976024922,14,52,90,48,51.69635986851071,0,0,4.7831982817087475,2,18.99,0,0,0,0,1,298.51046181355906,79.758
OTT_7635,LATAM,IN,Mobile,Basic,76,10.945285205080673,41.79218053571019,206.5251777970418,16,38,69,11,69.71231305689611,0,0,4.192105900136531,2,18.99,0,2,0,0,1,1598.4852461004125,79.758
OTT_7636,EU,IN,Web,Standard,39,4.497645172082676,17.281995943148203,193.3131310285085,18,37,66,17,48.7023807671868,1,1,2.7426389824950532,5,12.99,0,1,0,1,0,558.1386924468732,77.94
OTT_7637,NA,US,Web,Standard,44,23.198820188922657,112.4601585084623,61.636191688531454,13,39,93,33,67.64896067542944,1,1,4.678841236760077,3,12.99,1,1,0,0,0,535.9397736287693,77.94
OTT_7638,LATAM,IN,Mobile,Premium,23,15.464581069294919,50.628754707610966,115.56399798844852,15,39,94,3,89.44603954817539,1,1,4.966227871441021,4,7.99,0,0,0,0,0,200.12003203529176,47.94
OTT_7639,LATAM,US,Mobile,Standard,23,12.047116003780602,14.769669768945509,64.28549555295875,15,48,104,40,60.4160903843582,0,2,4.188001990845978,5,18.99,0,0,0,0,0,480.76062657941907,113.94
OTT_7640,APAC,DE,Web,Premium,68,10.967517752240179,79.2208599989859,183.11989022231933,11,47,93,58,97.04703864654259,0,2,4.966153901519119,3,7.99,1,1,0,0,1,541.6231596773256,33.558
OTT_7641,APAC,BR,Mobile,Premium,54,25.181744591845092,15.137653231527416,70.68125771522554,8,55,91,38,71.73067001684329,1,3,2.583403123385355,4,18.99,0,1,0,0,1,1000.4984506637076,79.758
OTT_7642,APAC,DE,SmartTV,Premium,68,6.225759631334231,33.2516203073456,93.67783238281632,16,61,86,22,92.17094545293622,1,4,3.8635966433096534,3,12.99,0,1,0,0,1,797.0604633665715,54.55799999999999
OTT_7643,NA,DE,Web,Basic,75,12.797223970240747,61.8989471242786,87.22695240974673,16,54,88,18,51.35932125111076,0,1,4.921307613057747,4,12.99,0,1,1,0,1,965.4068196149441,54.55799999999999
OTT_7644,LATAM,DE,Mobile,Standard,5,2.527956259611319,90.22511664716696,87.14338245468994,18,50,86,43,42.004021086021126,0,1,4.863979467990115,3,12.99,0,2,1,0,1,64.03048227515777,54.55799999999999
OTT_7645,APAC,BR,Web,Standard,57,7.613900319159129,21.288832754641792,21.160838203596626,17,41,91,47,76.23282265689951,1,1,3.308218145456694,4,12.99,0,0,1,0,1,707.2452580680349,54.55799999999999
OTT_7646,LATAM,UK,Web,Premium,38,8.874710712933037,51.99856762688745,99.15351657271646,15,40,108,25,74.64347072488522,0,2,4.769703703232464,3,12.99,1,1,0,0,1,507.3087962454408,54.55799999999999
OTT_7647,APAC,UK,Mobile,Standard,16,4.319322261580441,80.8387930032499,34.90884959579465,22,45,70,26,54.86585012068481,1,2,3.6940200754161774,2,18.99,0,0,1,0,1,306.7356934780344,79.758
OTT_7648,NA,US,Mobile,Basic,48,8.980461116635693,13.996845781444987,110.00875172633627,18,44,82,32,88.94702352129582,0,1,2.7713105021439244,2,18.99,0,2,0,0,1,884.980532609101,79.758
OTT_7649,EU,US,SmartTV,Standard,2,13.137786323536025,67.93223399419215,173.3978677125246,19,49,84,32,76.52607910091284,0,0,4.320408789170353,3,18.99,0,0,0,0,0,43.325391542508704,113.94
OTT_7650,NA,BR,Web,Premium,56,11.870760031570807,130.78078957597168,184.5203784568954,15,41,91,38,99.22191504149475,0,2,3.0044717412660535,4,7.99,0,2,1,0,1,413.79502352269077,33.558
OTT_7651,NA,DE,SmartTV,Basic,76,7.307666901052235,42.35488495124504,141.9843648054551,8,39,99,8,44.81150443949541,0,2,4.620172038172319,5,12.99,0,0,0,1,1,854.3733572314005,54.55799999999999
OTT_7652,EU,DE,Mobile,Basic,54,27.474332254247194,88.12744300693561,97.7584908462924,25,41,90,47,45.19075906895402,0,2,4.46192053463542,5,12.99,0,1,0,0,1,602.4073331383961,54.55799999999999
OTT_7653,APAC,US,SmartTV,Basic,62,26.668099347180508,97.92157257317105,171.85167825987816,11,43,106,34,90.74864683913009,1,2,3.0269080891793436,4,7.99,0,1,1,0,1,493.38295536983355,33.558
OTT_7654,LATAM,UK,SmartTV,Premium,5,11.296987854247948,113.92993947222581,84.6383179369721,10,50,82,11,64.09621053916656,1,1,2.891286452594178,4,12.99,0,0,0,0,1,67.2081099405201,54.55799999999999
OTT_7655,APAC,DE,SmartTV,Premium,59,21.617968256003145,60.91277389009334,88.03890428477442,15,54,94,13,95.45691639206981,1,2,4.0437896293477085,5,7.99,0,0,0,0,0,520.0722202745328,47.94
OTT_7656,NA,US,Web,Standard,61,21.172764541962362,75.65333411318572,104.80290663788921,8,41,96,16,77.60753744369305,1,0,3.18626029740692,3,18.99,0,0,0,1,1,1065.8978072414484,79.758
OTT_7657,NA,BR,SmartTV,Basic,82,32.614924717397315,17.32944241258808,120.7186702561723,13,47,97,57,73.823803892721,1,3,4.175801021451254,5,18.99,0,0,0,0,0,1683.8397312052448,113.94
OTT_7658,APAC,US,Mobile,Basic,76,28.832944950862167,35.94633357077958,81.103683288088,21,38,84,57,51.42163158293992,1,2,4.583793887863262,1,12.99,2,4,0,0,1,1130.4131060179761,54.55799999999999
OTT_7659,LATAM,DE,SmartTV,Standard,63,22.307101349264823,80.619717037624,108.13629219387623,16,52,84,39,50.42302937810841,0,2,4.781409442224198,1,12.99,0,0,0,0,1,852.8432164050878,54.55799999999999
OTT_7660,EU,DE,SmartTV,Standard,9,40.513079162958796,21.565012295147756,110.00764408197338,9,49,96,22,88.10199017263878,1,2,3.1796263502038795,5,12.99,0,2,0,0,0,130.69918492309338,77.94
OTT_7661,APAC,IN,SmartTV,Standard,29,12.084306394962061,170.77339292772083,18.764602123300428,14,52,94,14,62.07481394516817,0,5,4.500864949224356,4,12.99,0,2,1,0,0,360.1755415424129,77.94
OTT_7662,EU,BR,Web,Standard,2,25.522600242658903,63.67598546993727,75.55020172504751,14,46,65,54,66.1639942643273,0,2,3.0311197847960174,1,18.99,1,1,0,0,1,42.49737673238059,79.758
