customer_id,region_type,network_type,plan_type,tenure_months,data_gb_1m,data_gb_3m,data_gb_6m,call_minutes_1m,call_minutes_3m,call_minutes_6m,calls_per_day_avg,sms_count_1m,sms_count_3m,sms_count_6m,avg_call_drop_rate,last_network_issue_days_ago,csat_score,monthly_revenue,bill_shock_flag,payment_failures_30d,support_calls_30d,offer_sent,early_warning_flag,churn_flag,lifetime_value,ltv_6m
TEL_9693,Rural,4G,Postpaid,26,3.5576502019772382,29.803003361684983,161.4677974505745,180.79117082427769,273.15510497776165,1223.7449165926996,5.937236848708862,61,125,288,2.2033263561050713,51,4,45,1,0,0,0,0,0,1007.4900399366853,270.0
TEL_9694,Suburban,5G,Postpaid,114,15.784306950403963,39.59174357892113,70.30799351225285,416.0378968892741,1128.3009808916286,1177.6567790614658,11.240981504475286,39,140,296,4.52960662793798,14,4,30,0,1,2,0,0,0,3972.5357127948732,180.0
TEL_9695,Urban,4G,Prepaid,75,3.9370237006205686,49.11111918854266,43.047302426226025,350.89016443185517,318.8260536009498,956.5831608509525,11.485205390597109,34,147,266,2.718837637541023,42,3,30,0,0,0,1,0,1,1829.5356300015887,117.0
TEL_9696,Rural,4G,Prepaid,46,10.723079490231775,24.435452424685664,66.2074925041831,164.20521923858126,349.3012798932227,707.813020296334,2.39280388631012,44,138,266,0.5215052352698663,53,1,30,0,0,0,0,0,1,1361.8522754928324,117.0
TEL_9697,Suburban,5G,Prepaid,46,5.472365114802096,57.95615130888433,74.38207994487368,150.0956783520138,220.365350671282,2297.7288375870303,2.1469339632557505,36,134,278,4.2616526172090445,35,4,30,0,0,1,0,0,1,1335.6427289826217,117.0
TEL_9698,Urban,4G,Postpaid,73,8.6630012575752,74.93907451764234,95.11584911718298,212.73201973927928,301.3777894934292,765.6657555132496,8.936718094960813,47,124,268,1.0639974192202584,47,3,30,0,1,2,0,0,0,2145.941427700024,180.0
TEL_9699,Urban,4G,Postpaid,109,23.49609423540093,19.623934112144553,140.31583644516817,132.77837628924087,588.5683826272215,1627.2419624386637,6.0557045634733075,46,151,270,2.8559194141899313,51,2,45,0,1,1,0,0,1,4548.575468696671,175.5
TEL_9700,Suburban,5G,Prepaid,55,8.258130327521421,25.834509866167114,161.84492589848088,133.48336902393254,785.2036481040318,2690.419806900941,11.254199253217829,57,131,314,3.543797834404871,14,3,30,0,1,3,0,0,1,1950.0762300766069,117.0
TEL_9701,Rural,5G,Postpaid,22,13.712134585484696,32.216473273496035,63.732514439646025,106.52190758431036,1178.1836505543868,676.6471642051082,4.84487724199043,44,147,284,1.083887364001455,51,4,30,0,3,3,0,0,1,764.604211018881,117.0
TEL_9702,Suburban,5G,Prepaid,76,40.169752667062475,82.80350806886193,34.905923623924124,123.24590171142931,377.51162673383703,2734.8695947796127,1.7083690973113588,42,148,284,2.1992665224442214,5,4,45,1,0,1,0,1,1,3297.1849165630883,175.5
TEL_9703,Urban,4G,Postpaid,79,17.43098549326783,10.279214158265296,146.0600195742832,73.11227712893316,560.7783332257744,1179.945576432783,1.4269659830080565,47,137,267,1.151789345987394,56,4,30,0,1,1,0,0,0,2493.6190483027103,180.0
TEL_9704,Urban,5G,Prepaid,65,23.4872567327589,9.630158576785046,119.20775132642342,150.79028879679296,826.9054262814284,950.9322145816126,2.2559448836695486,59,139,269,3.3174011826372896,51,5,45,0,0,0,0,1,0,2590.952301835185,270.0
TEL_9705,Rural,4G,Prepaid,87,13.146883131698516,29.319673638474164,59.66855494509223,58.310161105444756,319.0386070751382,1105.7727506382798,1.8936041191234685,41,125,282,1.5042820495168403,28,1,45,0,0,0,0,0,0,4336.249105547756,270.0
TEL_9706,Rural,4G,Postpaid,88,8.885302804385933,16.318347398148173,136.64673543784332,104.6109879434194,204.94865385469387,2106.5020109552597,6.4690640109283795,44,159,293,2.042686961936794,1,4,30,0,0,0,0,0,1,2325.64658364246,117.0
TEL_9707,Suburban,4G,Postpaid,37,27.957323658437673,27.851247258580816,69.15120284632711,262.705277300098,777.4936169352235,699.1449909985785,3.363065927034409,41,130,261,1.91621190861001,53,4,30,0,1,1,0,0,0,902.1693860699996,180.0
TEL_9708,Urban,4G,Prepaid,62,5.793412061595541,54.448220787131774,80.16531837305189,171.17816274650795,561.0147431313501,1175.0109470451864,2.226053561039313,50,135,269,1.5454540817727196,57,4,30,0,1,1,0,1,1,1922.285268853221,117.0
TEL_9709,Suburban,4G,Postpaid,61,36.19874330293668,39.814229139647395,156.42814064148047,340.89088859678185,71.8277756958475,1220.2971855004157,7.698202495028021,45,117,293,0.3336005954989202,55,5,45,0,0,1,0,0,0,2947.3900179990505,270.0
TEL_9710,Rural,5G,Prepaid,38,7.700404109958284,25.507108559798148,135.43960764162597,212.00722362215978,235.67474682161793,1198.1785228634,3.660923524167586,53,130,249,0.2711135893341493,57,5,30,0,0,1,0,0,0,1230.6014571716792,180.0
TEL_9711,Urban,4G,Prepaid,84,6.844981013180957,74.06336680147142,143.5950605591792,290.2953756458276,511.90700145183166,507.64696418473403,7.044719811603185,41,126,254,3.4267930331572067,10,3,45,0,0,1,1,0,0,3582.8771680967807,270.0
TEL_9712,Rural,4G,Prepaid,15,24.73300918204373,53.596057673414876,138.51389847688745,96.9790099918323,622.2689051659123,799.5841825996562,5.016344223108897,43,141,262,2.45926047222105,3,5,45,0,0,5,0,0,1,729.256934168733,175.5
TEL_9713,Suburban,4G,Postpaid,28,7.342885996448265,14.359353872711853,93.27539368539381,150.15378471849831,427.3423953020607,1486.2519357225485,10.491745707171209,38,139,275,0.7849177626812959,1,5,30,0,0,2,1,0,1,799.6615748707964,117.0
TEL_9714,Suburban,5G,Prepaid,97,22.51392122082602,67.73552087804394,66.32552036312893,127.03111433465261,114.84862955167162,523.7368748703707,0.6405176200768792,42,119,272,3.831582414865281,13,4,30,0,0,0,0,1,1,2795.259618698001,117.0
TEL_9715,Rural,4G,Postpaid,54,29.783854447779632,22.65677782787928,187.02077848221546,141.127237760445,692.1809869246815,1012.2628718914524,4.470452835480959,42,163,271,2.006958624747704,37,5,30,0,1,0,0,0,1,1627.68978384236,117.0
TEL_9716,Urban,5G,Postpaid,53,12.049423873851666,51.71847184041562,64.43062443867686,177.09260455387678,1059.2663263387092,1281.1920680047826,6.876920307237249,41,148,264,2.0196437085858054,22,4,45,0,0,1,0,0,1,2130.3324083347984,175.5
TEL_9717,Rural,4G,Postpaid,77,11.162519417252865,20.405824401713637,143.09985564229123,143.55275391296692,552.5192437408315,1702.4321838502663,6.9756793041279055,40,120,290,0.6815673221054674,13,3,30,0,0,1,0,0,1,2193.4903033881587,117.0
TEL_9718,Suburban,5G,Postpaid,89,12.73599013913952,24.127897411132317,41.11633655915028,100.52719293970299,416.920018125364,1210.9817597547726,11.406274651465003,44,137,274,3.5369765661277013,56,3,30,0,0,1,0,0,1,2772.183794291866,117.0
TEL_9719,Suburban,4G,Postpaid,77,18.982053559458944,33.73839615466065,96.70290756976307,149.90153478315432,604.1770943128101,1357.738597716758,9.08462084250602,33,118,266,3.408717666403155,42,4,30,0,0,2,0,0,0,1924.2547921628427,180.0
TEL_9720,Urban,5G,Prepaid,92,16.152007738842308,18.519124331159443,36.548409713640766,282.8137486170193,736.7316134345555,1319.603640952209,10.215439285672854,37,118,288,2.761333690837657,23,5,45,0,0,0,0,0,1,3749.138159425487,175.5
TEL_9721,Suburban,4G,Postpaid,44,16.461442232795285,11.418392950627254,106.54089829333411,167.24209670306558,357.61077167597983,1073.8450857132925,7.366549734547777,55,113,268,4.582769773490795,16,3,45,0,0,0,0,1,0,2371.0951868679344,270.0
TEL_9722,Rural,4G,Prepaid,57,19.84419357011258,40.47994169977828,17.792496457442038,191.780683825907,713.651812156425,483.7868299215628,5.3963730423509615,40,153,289,4.249443708351651,32,3,30,0,0,0,0,1,1,1400.0937289425638,117.0
TEL_9723,Urban,4G,Prepaid,19,24.436095462265918,26.9823222127023,97.53455643597985,170.71593260843187,393.3463491418591,2222.529195625967,4.1780026164498345,41,140,284,2.961740043411462,59,5,45,0,0,1,0,1,1,775.9783910355243,175.5
TEL_9724,Rural,4G,Prepaid,65,16.898162202253552,46.63377932163938,48.768874656398935,202.61305820199718,1214.0231209965054,1444.6498961710154,6.711543397161105,51,134,249,0.12365893217516633,20,4,30,0,0,1,1,0,1,1906.6585841432122,117.0
TEL_9725,Suburban,5G,Prepaid,32,11.462300060716405,69.61857892595022,68.85797502995516,69.79249166017496,685.1069822669414,658.398531977515,11.919581859022134,42,163,292,0.784180816573094,15,2,30,0,0,3,0,0,0,923.7564876541485,180.0
TEL_9726,Urban,5G,Prepaid,21,14.401074497110883,18.77861279763372,123.94593451997649,200.55706057702477,496.8238718791803,737.9910139202805,7.94746014057678,41,150,261,3.6933526467728175,9,5,30,0,0,1,1,0,1,627.596727057188,117.0
TEL_9727,Urban,5G,Prepaid,82,18.52042592827288,40.430732044805225,183.87398590284954,239.89977816139663,331.0521953134888,446.36891777058565,11.649239027352177,34,135,300,2.225642836027486,19,2,30,0,0,0,0,1,1,2092.502389893909,117.0
TEL_9728,Suburban,4G,Prepaid,62,16.478586938196806,34.50819761061318,191.37663653301007,277.13806159988343,412.636575662312,1599.8262996637384,8.720357471385727,43,151,270,1.352407896553286,41,5,30,0,0,0,0,0,1,1690.0394636081714,117.0
TEL_9729,Suburban,5G,Postpaid,97,19.22798249158329,30.48528302777949,134.2584650314694,80.49886734328365,533.4559858773856,1671.0046631517698,9.918355905128758,43,136,297,0.32520132119661094,16,3,30,0,1,0,0,1,0,2865.525651606051,180.0
TEL_9730,Suburban,5G,Postpaid,117,38.7380371378811,47.643608597780194,38.36658981375446,475.73375784646134,453.35601785098385,982.0538273036598,4.838905395116578,54,138,308,3.405721113514249,36,1,45,0,0,0,1,0,1,5046.581459571958,175.5
TEL_9731,Rural,5G,Prepaid,93,11.741540730632117,36.06070703345483,127.5203283668242,81.9933875640954,670.5165942864908,319.37650245528937,1.9355787207974005,40,121,277,1.8320349992932798,0,4,30,0,0,1,0,0,1,2471.0716313804814,117.0
TEL_9732,Urban,4G,Prepaid,21,4.083968813551915,21.813705034129626,123.11969139578082,69.27464529919486,347.72468951809145,1515.7720409155845,0.9425347667067645,45,125,275,4.176311680046685,39,5,30,0,0,0,0,0,1,728.4512608067236,117.0
TEL_9733,Urban,4G,Prepaid,56,23.436262847197025,53.751156743048526,113.19001824722446,81.50551977932308,302.3708862284189,1081.934316599847,9.920731403816312,44,161,287,1.0476933649341846,42,5,45,1,0,1,0,1,0,2177.2368575698297,270.0
TEL_9734,Rural,4G,Postpaid,26,10.528299978938506,21.375756463224207,37.596013082588776,129.6175943621027,208.95816813551036,737.9005324840753,11.405087130044755,43,149,277,3.4127885929055983,23,1,30,0,0,1,0,0,0,768.0653408430178,180.0
TEL_9735,Urban,5G,Prepaid,104,5.200273711752875,12.464099147762376,122.8246015759502,52.49088466193559,194.4096803354326,764.4651547621327,1.0443908721861046,39,134,295,2.219993812012725,45,4,30,0,0,0,1,0,0,2843.9442651462646,180.0
TEL_9736,Suburban,5G,Postpaid,119,37.70625238655125,22.539047108027173,33.9496571346763,131.62642999821028,375.33176461051914,838.2966223176124,10.098075332912575,32,137,270,1.0249357676457822,49,4,30,0,0,2,0,0,0,3180.5991468233137,180.0
TEL_9737,Suburban,5G,Prepaid,37,25.29716463446121,52.617159614457954,108.1028143324278,320.2460026637313,1254.9631614874838,954.885336843747,11.027652021353475,42,156,306,4.9095932331646255,23,3,45,0,1,1,1,0,1,1981.9749758745788,175.5
TEL_9738,Suburban,5G,Prepaid,48,29.373429855127252,91.42483118303818,110.78590833881196,207.45300035308856,1169.797625221558,666.6245922903228,7.06832418063337,44,149,272,2.430730704756607,21,5,30,0,0,2,0,0,0,1694.8103903380238,180.0
TEL_9739,Suburban,5G,Prepaid,7,9.655453459955844,18.15015501108939,98.62849495214424,97.58178588988568,152.0522779368696,1242.3724364705706,8.72029987006807,49,136,307,2.9988817961253424,33,5,30,0,1,1,0,0,0,174.2631658765051,180.0
TEL_9740,Urban,5G,Prepaid,3,30.52277732439518,72.29816856353838,202.05448194235572,135.4521977105066,367.4790195105229,1057.4521384035245,1.7984732120376898,51,148,263,3.569553139812882,1,5,45,0,2,0,1,1,1,113.42146362633923,175.5
TEL_9741,Suburban,5G,Prepaid,33,37.54852572004897,22.352772886784955,69.95112863222288,282.6357277497023,318.30069647102266,624.8739494917227,11.495432251436826,58,158,273,1.1557013682785644,26,4,45,0,0,0,0,0,1,1512.8189254747745,175.5
TEL_9742,Rural,5G,Prepaid,53,22.00885744936035,8.746955561132179,40.356148765952945,305.810056545125,157.96047157070606,609.9712900091993,11.923587869019169,37,156,270,1.831124966199826,32,4,30,0,1,2,1,0,0,1643.5562957171833,180.0
TEL_9743,Suburban,4G,Postpaid,14,11.99835446760303,14.727146435632694,40.84239046921216,250.74830321547014,107.78324234641747,1586.0265507870008,9.052002435449861,58,127,290,0.5482375348457902,40,4,45,0,0,1,0,0,0,740.3512736060487,270.0
TEL_9744,Suburban,5G,Prepaid,49,15.719383105929953,92.95245859357698,135.1849732308662,176.98120766521834,455.1081920592923,1825.121889011139,10.7697508635127,38,153,250,2.480986685814032,32,5,45,0,0,0,0,0,0,2596.5504242787183,270.0
TEL_9745,Rural,4G,Prepaid,93,7.172431461902107,54.05686516144635,77.44856564044015,116.23441945055794,952.0615926255157,1153.08101488317,1.7404753060437017,36,137,291,3.331294331139887,36,4,45,0,0,0,1,0,1,4812.504024669721,175.5
TEL_9746,Urban,5G,Postpaid,111,23.10610144400743,27.544971919258945,84.56389704260643,193.37840745506938,326.51469129780617,887.0684441117276,4.026831500693856,42,142,316,3.385429714646176,46,1,30,0,0,0,0,1,1,3438.121830396014,117.0
TEL_9747,Suburban,4G,Postpaid,5,11.58210687984762,29.621209242144918,41.02381241151968,220.25009950564348,451.6114184418737,824.9712567392271,11.865654654871411,40,142,273,1.0439759747011934,18,1,30,0,0,0,1,1,0,144.79042785698826,180.0
TEL_9748,Suburban,4G,Prepaid,111,11.0703033831902,31.806447104298705,26.25564549501969,217.7769447465373,736.9940609082556,2474.2418164034184,9.156165712437371,40,144,271,4.246676439373111,20,4,45,0,0,1,0,0,1,4603.099970594648,175.5
TEL_9749,Urban,4G,Prepaid,64,13.47248108220902,16.442044722046436,170.48913985814897,293.32007184734255,301.8797419700112,370.7974853183081,3.6151608338451746,47,136,290,1.87547880400122,58,5,30,0,0,1,0,1,1,2245.7489414990605,117.0
TEL_9750,Suburban,4G,Prepaid,82,13.4597761329359,35.31161843586934,121.38497053314097,74.74348826863327,1804.036114615867,2067.0002088884644,11.788327526146595,36,121,286,1.978648258552197,7,2,30,0,0,1,0,0,1,2605.5886125298616,117.0
TEL_9751,Rural,4G,Prepaid,90,11.006674430423047,36.52338749387213,102.8074931546838,119.32064045299916,235.27697152995967,846.4819479485868,7.518700040435147,38,130,311,3.60242079397348,43,2,45,0,0,0,0,0,0,4597.483719401306,270.0
TEL_9752,Suburban,4G,Postpaid,78,9.288627856118163,30.685255738691154,52.61008076918412,234.9327250114385,604.022650050569,1660.9266076159136,4.352724216838824,50,147,269,2.2499600024365627,31,5,45,0,0,2,1,1,1,3015.7394188919925,175.5
TEL_9753,Urban,4G,Prepaid,38,14.908322839179464,31.453022006634534,55.732376242233535,80.90036799567274,539.9459371634672,446.47436519617196,5.921556897627642,40,122,296,0.7783720178796449,28,3,30,0,0,3,0,0,1,970.3559479663601,117.0
TEL_9754,Urban,5G,Postpaid,13,30.94019523469225,14.325630127625171,26.156451340494012,170.79840457396148,510.55275426062923,2116.1079332606305,9.244981363669023,51,129,308,4.241673753094989,30,2,45,1,2,1,0,1,1,667.8456507902321,175.5
TEL_9755,Urban,4G,Prepaid,36,8.031858131462773,84.283573177846,51.57254001227192,256.37645865146516,401.9486896848843,2645.2237318243556,3.114599090737829,33,126,271,0.30197175064081816,36,5,30,1,0,1,0,1,0,960.3391497932263,180.0
TEL_9756,Rural,4G,Postpaid,21,25.19074773490501,66.38117035079856,49.9690993812751,98.45896367881211,323.1487593696783,1138.6260518138206,3.7339983495618894,46,133,278,0.7983408694077349,27,3,30,0,0,1,0,0,1,582.7461239813059,117.0
TEL_9757,Urban,5G,Prepaid,46,29.77040899066202,26.56396719674408,165.43670077543806,268.881758778226,500.7773089084903,1889.3201446836367,3.711780906768541,48,131,284,0.07222988720182288,38,5,30,0,1,4,1,0,1,1620.5699128761003,117.0
TEL_9758,Rural,4G,Prepaid,76,19.294973761665716,29.04235595149091,95.8251476472287,419.67051862816544,540.7060135768154,651.3779057417556,5.640869299984797,44,150,284,4.013762757594636,27,3,30,0,0,1,0,1,1,2099.186003237182,117.0
TEL_9759,Rural,4G,Postpaid,15,26.437666944276224,50.371161429875485,88.49113456013288,215.75841117836674,384.543504766092,1057.7551025953892,2.452344190323339,48,144,295,1.2536283561829924,36,5,45,1,0,3,1,0,0,757.8186009007619,270.0
TEL_9760,Suburban,5G,Prepaid,108,23.81195214555912,38.286980531963735,162.06382485905112,207.50794949926532,548.4214307028215,1823.324970005522,7.515783515330703,41,143,267,3.2577019846933197,24,4,30,0,1,1,0,0,0,3158.090784567124,180.0
TEL_9761,Rural,4G,Postpaid,111,21.61238192032244,21.31441940042955,155.00680515472902,234.7930060268066,237.5472800204698,1568.6002056993914,6.223756464527151,42,136,285,4.28974771870989,47,2,30,0,0,0,0,0,1,3813.748514372011,117.0
TEL_9762,Suburban,5G,Postpaid,73,16.10802468944794,30.47139977034029,75.94749827207805,372.6018717388414,178.3151985385981,108.40750486616696,11.420396678867052,53,128,266,0.2965117157033986,55,4,45,0,0,0,0,0,0,2892.3535475603044,270.0
TEL_9763,Urban,4G,Prepaid,11,14.467949992391748,22.28848400859444,124.89017576452417,105.3703679833981,1122.583275588286,725.7047745500762,9.375842060909623,40,142,264,0.6120825101414279,37,1,30,0,0,1,0,0,1,342.9022122929311,117.0
TEL_9764,Urban,5G,Postpaid,47,33.54145986038877,57.1307857271988,69.84962302229803,109.75397900018669,398.6683777234243,1311.1167311733989,11.261051900530965,49,151,283,4.125384104587398,37,4,30,0,1,2,0,1,1,1138.3777069837815,117.0
TEL_9765,Urban,5G,Postpaid,73,19.607850954691983,23.52619886174098,122.44263197276855,187.5580700238548,404.0726089636421,3659.032833304095,9.46524252860319,57,136,320,2.9304330760908397,14,5,30,0,1,2,0,0,0,2320.9214932754185,180.0
TEL_9766,Suburban,4G,Prepaid,110,20.366181338291973,66.56250689399242,120.90222933768067,50.88714860794416,834.0520436840745,883.3868770512562,1.6405828331250478,47,142,278,2.1476324068261365,54,4,30,0,1,2,1,0,1,2957.743491359961,117.0
TEL_9767,Suburban,5G,Postpaid,11,45.56575750951522,38.45570215725575,108.86863941895449,230.64988139071477,321.06356105303564,647.172193990906,4.33629768582162,41,149,261,2.274365947823484,4,3,30,1,1,1,0,0,0,383.8415578845754,180.0
TEL_9768,Urban,5G,Prepaid,67,20.975295437217927,63.43249925360041,53.18409672600145,192.27649153052164,657.4531369481257,566.715192872012,11.685016843888139,43,130,286,4.456407823697063,12,4,30,0,0,0,0,0,1,2402.414708874102,117.0
TEL_9769,Urban,4G,Prepaid,87,12.399424784829646,30.520032665741596,169.4040303273482,206.1950515735001,240.503950591558,963.6592778513464,6.308166880361796,55,155,262,1.9337971154590812,19,3,45,0,0,0,0,0,0,3488.891184145394,270.0
TEL_9770,Rural,5G,Prepaid,1,18.832482060912206,34.761362695556194,127.93825403621278,135.02048685623646,189.75990988841974,1903.469863011445,3.917849376838225,45,164,318,2.524941993977077,11,5,30,0,0,2,1,0,0,27.140455506389884,180.0
TEL_9771,Urban,5G,Prepaid,55,4.623188702403265,22.264694480070485,41.26913639194392,280.9568923713987,246.1034744260197,696.7242012998053,10.407868961552346,36,149,270,4.5653548979470315,12,4,45,0,1,1,1,0,1,2120.9368042490146,175.5
TEL_9772,Suburban,5G,Prepaid,116,13.310987578333117,42.96217751789967,65.52201983669418,239.21334498358496,144.56105441654435,912.8230193048246,6.026225108267664,49,151,268,1.0303385633733981,8,3,30,0,0,1,0,0,0,3673.510658917639,180.0
TEL_9773,Suburban,4G,Prepaid,48,9.923509225542634,29.0856187055909,72.88295752867617,105.11715980375354,394.7905059086513,550.9392907420864,9.437717512759281,41,124,278,1.0208412633258739,10,4,30,0,0,0,0,0,0,1278.7504237734252,180.0
TEL_9774,Rural,5G,Prepaid,18,39.778101203096625,24.51376013285612,57.24223791446545,88.59478733164197,207.30995686806332,1569.5658787144548,2.565529654648016,55,157,273,2.7583611457253285,11,1,30,0,0,0,0,0,0,643.4645435831835,180.0
TEL_9775,Urban,5G,Prepaid,109,11.312105486538295,20.710266240346442,152.43100213322793,199.47460344273279,480.7267406893903,1377.7574519128282,4.520858459812046,42,131,270,4.6820420220002035,46,4,30,0,0,2,0,1,0,3149.03497208829,180.0
TEL_9776,Urban,4G,Postpaid,104,25.78196595054586,142.7551969393289,98.65149388282109,135.83035587716822,200.96694841370666,880.8439694725084,11.191294201394102,40,149,255,2.8129243081203645,22,4,30,0,0,2,0,1,0,2890.2668518439255,180.0
TEL_9777,Rural,4G,Postpaid,75,17.02710432406979,12.251680455956524,116.88453370216125,183.5910981894813,676.0467377375629,1985.2410621917306,3.6116650386029128,47,139,287,2.3964291563719358,26,5,30,0,0,0,1,0,0,2097.803668412111,180.0
TEL_9778,Urban,5G,Postpaid,88,15.37593064184502,10.950372745956484,95.14009855076188,204.00318306437416,192.8655648595822,806.2409393478035,8.737843553821076,41,138,283,1.1618722516573858,58,4,45,0,0,0,0,0,0,4717.162313165945,270.0
TEL_9779,Suburban,4G,Prepaid,98,17.474854784122776,60.61307967095156,70.4983472838926,179.8402470123511,387.53458887432737,3397.1454632418436,11.500144849404684,40,126,291,3.150248878600344,58,2,45,0,0,1,1,0,0,5227.1529851577925,270.0
TEL_9780,Suburban,4G,Prepaid,39,32.83494030677882,56.60138669403315,172.96823180691487,262.9599164450213,525.2665245310517,2165.479819198815,2.7748539377283463,42,129,275,0.6162302884576898,43,3,30,0,1,3,1,1,0,1034.9741874990095,180.0
TEL_9781,Urban,5G,Postpaid,3,5.5528226536292475,31.88627898257895,128.2804600450425,199.4064524233509,416.42761405128624,868.3769418283687,7.0308717749274425,41,127,298,2.7533656281503567,9,4,30,0,0,3,0,0,1,102.42008339352967,117.0
TEL_9782,Urban,5G,Prepaid,27,8.174787767768416,39.12734591717132,116.21148438229046,129.39115670677592,571.1679944098249,629.6397031058483,11.226761853106195,38,154,265,4.978184757985689,7,3,45,1,1,1,0,0,0,1377.0546806386594,270.0
TEL_9783,Urban,5G,Prepaid,59,19.871643959584553,73.05817330332673,30.216379667049562,387.1725335327253,465.65911545238964,387.34856268774007,7.456562748457025,42,158,263,2.2338139368612904,49,3,45,0,1,4,1,0,1,3061.2602368236307,175.5
TEL_9784,Suburban,5G,Postpaid,32,14.762535005635142,26.671484077116567,141.4581832670563,82.74354878897398,417.8681342157698,871.1036235587376,2.0490767366959335,36,146,291,2.564058472856879,17,5,30,0,0,0,1,0,0,1099.6196596797206,180.0
TEL_9785,Urban,5G,Postpaid,66,5.36184001746248,48.0242530433803,130.20596498706857,110.48159250418487,1126.4135934889748,3077.624944886211,7.587757491679199,34,144,296,4.982359653993489,55,4,45,1,1,0,0,0,1,2971.1763109146627,175.5
TEL_9786,Urban,4G,Postpaid,6,7.503922160882532,31.948427415100184,58.84362617604156,474.5149558759216,351.3728303321159,983.6946124066178,8.872581716623955,58,127,283,4.273032994514713,33,3,45,0,0,1,0,1,0,286.0695799612792,270.0
TEL_9787,Rural,4G,Prepaid,29,4.081872101748426,43.6092188684364,55.458662171656776,81.27624790245329,386.76962457652746,2629.2043770561786,5.740992634722358,50,141,290,4.128680758353865,35,5,45,0,0,4,0,0,1,1177.5572331834353,175.5
TEL_9788,Rural,5G,Postpaid,86,32.13595200202212,31.48162605911547,104.3407051033077,201.88741684513187,103.60517608762844,1230.5840157568675,1.673807599277529,44,159,251,2.280467122368841,2,3,30,0,0,0,0,0,1,3079.0018463997553,117.0
TEL_9789,Suburban,5G,Prepaid,74,15.574956758372881,24.425902707566607,34.84950677110862,83.59022980195093,106.0484157641698,506.70211935871714,6.138463702065249,50,142,268,0.1743754508308082,12,5,30,0,0,4,1,0,0,2223.45316634111,180.0
TEL_9790,Urban,5G,Prepaid,5,17.688885851284,35.40785965136034,112.42377545527476,689.2417395016772,849.760107825297,689.8986818298573,6.573032475783576,47,138,300,3.3833025487671806,40,2,30,0,0,1,1,0,0,128.07292768579535,180.0
TEL_9791,Rural,5G,Postpaid,26,17.51653951426837,12.121881245148868,47.03853073928923,355.0679826864689,258.6694178406967,339.2627879447655,6.465030765732856,47,136,308,0.7687077865457398,43,4,45,0,0,0,1,0,0,1238.9920516154818,270.0
TEL_9792,Urban,5G,Postpaid,45,4.654368438704575,51.05273079486752,99.76066064345099,92.62802321640147,479.4827517578999,2169.826338107814,4.355833562611296,51,126,281,0.9463775073649228,41,4,45,0,0,1,0,0,0,1926.3030937487713,270.0
TEL_9793,Urban,4G,Postpaid,82,12.064335271117109,34.28281935492336,135.57318920668288,238.9783451567025,601.9711854132587,815.3940609079004,3.878682561006226,49,157,275,4.214550154849616,52,3,30,0,0,1,0,0,1,2766.9053186590177,117.0
TEL_9794,Suburban,4G,Postpaid,14,19.961888468517003,17.0781242859166,68.63757402157545,245.3454613241069,514.0942490685057,1210.123687772435,1.3059697888567028,44,139,283,3.488946303986635,13,3,45,1,0,1,0,0,1,614.3002250693208,175.5
TEL_9795,Suburban,4G,Postpaid,45,22.647303732858663,43.39140367017001,89.71279048789506,191.59244195272964,721.2384466788966,1159.4240465727078,8.130705107908813,52,145,302,2.4837323275283802,47,5,30,0,1,1,1,1,0,1192.7150788647787,180.0
TEL_9796,Rural,5G,Postpaid,103,15.907797952783529,51.335491252128605,52.226468051632835,214.58932453528405,261.8302552029815,833.4083886026256,9.84077697722939,42,134,295,4.3915542480881165,28,4,45,1,0,0,0,0,1,4975.124407079124,175.5
TEL_9797,Urban,5G,Prepaid,15,22.532265824935187,23.99460501943969,72.62810898618878,28.950955483741804,493.5099468015622,657.3660674716263,11.123520003916267,34,142,264,1.1229180689607654,32,3,45,0,0,0,1,0,1,656.6012963590506,175.5
TEL_9798,Rural,4G,Prepaid,23,19.316683867310743,53.990089319334,130.27049806156353,176.7051947487965,747.1224473353086,1331.7452403026055,8.026867363122697,39,126,263,0.505990499208071,31,4,45,0,0,3,0,0,0,1214.4186746910088,270.0
TEL_9799,Suburban,5G,Prepaid,4,6.779371458995649,27.39303607422253,148.64231795113287,124.42141188082834,252.36936269114517,1203.4291968503094,11.92850679923211,40,154,269,2.5321389315880833,0,3,45,0,0,0,0,0,1,181.55259882097843,175.5
TEL_9800,Rural,4G,Postpaid,67,12.554096651618591,68.9414929920433,85.20879794936107,110.21439990045438,1029.5616422380897,1424.309721189901,1.1008927476248962,51,172,284,0.40394634105655913,19,1,45,0,0,0,0,0,0,2639.9366507356763,270.0
TEL_9801,Rural,5G,Prepaid,87,4.669863667766304,16.771808857339497,62.76573209199576,202.25101624596132,628.3701229729983,1792.9253928085038,4.127247962002891,48,120,284,3.9981727185716265,34,1,45,0,1,2,0,1,1,4247.504976694428,175.5
TEL_9802,Suburban,5G,Prepaid,44,6.789025725851861,45.69486410515939,74.52907676759007,116.25738668696312,430.38789768380116,490.8445853329555,2.340770491358839,50,146,286,1.6053348142331187,44,4,45,0,0,1,1,1,0,1699.8827972645227,270.0
TEL_9803,Suburban,4G,Postpaid,46,16.550938779694672,51.24900881804696,183.72198505686396,129.73994494655827,950.8888358513959,700.0211826507119,6.8524515056286495,36,132,252,0.0883608801883512,10,4,30,0,0,0,0,1,1,1477.3149932967087,117.0
