customer_id,region,device_type,tenure_months,site_visits_1m,site_visits_3m,site_visits_6m,days_since_last_visit,orders_1m,orders_3m,orders_6m,avg_order_value,cart_abandonment_rate,returns_6m,delivery_delay_flag,avg_product_rating,support_tickets_30d,offer_sent,early_warning_flag,churn_flag,lifetime_value,ltv_6m
ECOM_7688,EU,Desktop,48,16,52,113,23,2,5,18,157.58796703225048,0.6892747323668068,0,1,1,3,0,1,0,2721.413867260717,315.17593406450095
ECOM_7689,APAC,Mobile,1,21,46,114,4,5,13,10,33.95395292882716,0.36006362281131665,2,1,5,4,0,1,0,384.8228027735297,169.7697646441358
ECOM_7690,NA,Desktop,20,22,51,99,7,4,8,8,17.79007872322132,0.7286712938021593,0,1,5,0,0,0,1,-8.91817942158201,42.696188935731165
ECOM_7691,EU,Mobile,4,17,50,98,3,0,9,18,83.24327336080555,0.1866590802078334,0,1,3,0,1,1,1,1506.506696357875,0.0
ECOM_7692,EU,Mobile,21,18,62,96,4,2,14,19,119.73308947586604,0.7056203680325353,0,0,5,2,0,0,0,2313.1120653092494,239.46617895173208
ECOM_7693,EU,Mobile,61,17,36,107,10,4,5,22,159.92610992216572,0.13571329795646203,0,0,4,2,0,1,0,3444.335044119209,639.7044396886629
ECOM_7694,APAC,Mobile,40,22,56,112,36,4,7,15,68.19899597797844,0.03556326792230402,0,0,2,0,1,1,1,966.8484753004401,163.67759034714825
ECOM_7695,EU,Mobile,54,15,50,100,8,4,6,15,20.87976286708167,0.3301304080399061,2,0,4,0,1,0,0,306.8143439953101,83.51905146832668
ECOM_7696,EU,Mobile,15,20,52,113,24,4,11,11,56.222816399984474,0.18242942327049205,3,0,1,2,0,0,1,503.3111885284362,134.93475935996273
ECOM_7697,EU,Mobile,63,18,42,90,2,2,3,8,33.53747714321852,0.10751951964815565,0,0,5,1,1,0,1,124.80051419591513,40.24497257186222
ECOM_7698,APAC,Mobile,11,20,62,108,7,2,6,12,52.471558006921555,0.47756324066081246,1,0,3,1,0,0,0,559.4075537364199,104.94311601384311
ECOM_7699,APAC,Mobile,7,17,52,96,3,3,4,7,89.86306993697124,0.14020367704918368,2,0,4,0,1,0,0,609.4853955354475,269.58920981091376
ECOM_7700,NA,Desktop,41,15,53,113,4,2,4,17,463.6831884585182,0.196449957009032,0,0,2,0,1,0,1,7901.308828701936,556.4198261502219
ECOM_7701,NA,Mobile,7,11,50,119,18,0,3,24,26.856339613192908,0.30441133329231307,0,0,5,2,0,0,0,628.0641639395659,0.0
ECOM_7702,NA,Mobile,58,18,61,122,21,4,6,12,66.54049142374465,0.9518994894378691,3,0,4,1,0,0,1,831.4766272650685,159.69717941698715
ECOM_7703,EU,Mobile,18,17,48,101,41,6,4,19,77.3107805064838,0.2744004455879029,0,0,4,1,1,0,0,1478.4180055454603,463.86468303890274
ECOM_7704,APAC,Mobile,14,19,52,115,18,5,12,19,35.74336018316221,0.454018129961122,0,0,4,0,1,0,1,590.5958867881482,107.23008054948663
ECOM_7705,NA,Desktop,49,14,54,112,8,3,9,20,96.29081728418153,0.5547389187930297,1,0,4,0,1,0,0,2114.319219962698,288.8724518525446
ECOM_7706,EU,Desktop,4,14,45,113,14,5,4,12,36.05785135907991,0.02971948903786925,1,0,4,1,1,0,0,444.3052619856722,180.28925679539955
ECOM_7707,NA,Mobile,16,15,59,120,19,2,5,17,53.63186886822534,0.5798525404975464,0,1,3,2,0,0,0,892.6239133480391,107.26373773645068
ECOM_7708,EU,Mobile,41,21,58,113,40,4,11,13,127.27531404087476,0.7068040652623908,0,0,5,1,0,0,1,1770.6148836905443,305.46075369809944
ECOM_7709,EU,Mobile,9,21,62,105,44,3,8,21,16.258631544914113,0.7585904586333421,0,1,5,1,0,1,1,370.66650614192736,29.265536780845405
ECOM_7710,NA,Mobile,54,20,55,107,10,3,5,17,114.30148839023602,0.21421385894175782,4,0,4,0,0,0,0,1929.6017882793612,342.904465170708
ECOM_7711,APAC,Mobile,65,17,41,122,13,2,7,14,147.24954459505295,0.25619885564683054,4,0,5,1,0,0,0,2189.7355833647307,294.4990891901059
ECOM_7712,APAC,Desktop,16,23,50,102,1,2,2,14,117.08069022175582,0.7612538040961108,2,0,4,0,0,0,1,1627.5489387919163,140.49682826610697
ECOM_7713,APAC,Mobile,56,21,54,100,30,3,5,16,51.776405887776136,0.8266969935930247,1,0,3,4,1,0,0,806.0362839514993,155.3292176633284
ECOM_7714,NA,Desktop,55,10,52,114,12,3,4,19,19.907933761914627,0.07688250889300086,2,0,5,2,0,0,0,410.20302857043464,59.72380128574388
ECOM_7715,EU,Desktop,54,17,54,97,21,1,7,4,70.39834639729447,0.025112973872739586,1,0,3,0,0,1,0,137.90678075098882,70.39834639729447
ECOM_7716,EU,Mobile,32,16,62,105,13,2,6,16,89.2617371477567,0.09259126913499283,1,0,4,3,1,0,1,1421.9377003469153,107.11408457730805
ECOM_7717,EU,Mobile,26,16,59,108,22,3,9,7,53.00069749640005,0.4704138628532156,1,0,3,1,1,0,1,403.91808914631963,95.40125549352008
ECOM_7718,EU,Mobile,5,19,59,112,28,2,5,20,196.43531912784854,0.8383561869850198,1,0,3,0,0,0,0,3821.6833888215715,392.8706382556971
ECOM_7719,APAC,Mobile,28,17,47,118,13,2,8,14,80.5364883316282,0.40890588015073015,2,1,4,0,0,0,1,1102.721142199933,96.64378599795384
ECOM_7720,APAC,Mobile,51,17,55,119,34,0,4,14,38.390492807762975,0.022963294367828624,0,0,4,1,0,0,1,502.458461025294,0.0
ECOM_7721,NA,Desktop,10,15,55,92,5,3,3,15,54.47331725401559,0.5328141511572004,2,1,4,1,1,0,1,816.0869643165519,98.05197105722806
ECOM_7722,EU,Desktop,38,20,58,109,37,4,7,17,37.7229598365933,0.9153107324207391,0,0,4,3,1,0,0,692.4214396508846,150.8918393463732
ECOM_7723,EU,Mobile,21,24,64,112,2,0,5,19,90.55488975567741,0.7052653417503773,2,0,4,0,1,0,1,1915.5765136151458,0.0
ECOM_7724,APAC,Mobile,65,25,56,133,1,2,11,16,76.65872906176637,0.7297960492106031,1,0,4,1,0,0,1,1232.6860635420996,91.99047487411964
ECOM_7725,EU,Mobile,71,19,66,106,2,2,4,10,43.146205349481946,0.8586865164667571,0,0,3,2,0,1,0,371.33049947043133,86.29241069896389
ECOM_7726,EU,Mobile,44,19,64,103,42,5,6,17,89.13399866179488,0.9050873932584682,3,1,4,0,0,0,1,1433.0690193304795,267.4019959853846
ECOM_7727,EU,Mobile,24,17,63,113,5,3,3,10,127.43346786395277,0.16228285668625786,1,1,4,1,0,1,1,1234.8229447384572,229.38024215511498
ECOM_7728,EU,Mobile,46,15,55,110,12,3,6,16,67.39181790248917,0.3954138038524082,0,0,4,3,1,1,0,1057.2442264759488,202.1754537074675
ECOM_7729,EU,Mobile,26,25,49,104,25,1,11,13,17.483470837459883,0.6901684622599424,1,0,5,2,0,0,1,134.69246344810654,10.49008250247593
ECOM_7730,APAC,Mobile,27,16,48,85,5,3,7,11,38.03296582509168,0.2389148306122426,0,0,4,1,0,0,0,397.77857523144934,114.09889747527504
ECOM_7731,APAC,Mobile,23,25,54,105,42,1,6,10,65.96366938470801,0.7573713133300178,1,0,3,2,1,0,1,678.3366804264758,39.57820163082481
ECOM_7732,APAC,Desktop,57,16,65,122,7,3,9,11,160.615555097499,0.3884960992367772,1,0,4,1,0,0,0,1645.1753386258094,481.846665292497
ECOM_7733,APAC,Mobile,22,19,59,106,29,3,10,13,53.96972094151756,0.7039209209524311,1,0,2,0,0,0,1,731.6691031486137,97.1454976947316
ECOM_7734,APAC,Mobile,24,12,52,106,6,2,4,12,30.83653405510181,0.34775554402230746,1,0,3,1,0,1,1,370.8834049059781,37.003840866122175
ECOM_7735,EU,Desktop,67,24,48,92,21,2,3,9,30.716624737735625,0.8997983305303398,0,0,4,2,0,0,1,132.88164826555067,36.85994968528275
ECOM_7736,APAC,Mobile,69,18,53,92,32,3,6,16,50.386431571719974,0.23667717928721232,2,0,5,1,0,0,0,766.664491369128,151.15929471515992
ECOM_7737,APAC,Desktop,58,17,60,109,19,3,3,13,54.34085804896506,0.6403959988422259,0,0,3,0,0,0,1,845.1669246749769,97.81354448813711
ECOM_7738,APAC,Mobile,69,21,60,101,38,3,6,16,37.658804128304745,0.31582179870866856,5,1,3,1,0,0,1,583.5739667239043,67.78584743094854
ECOM_7739,NA,Mobile,56,20,66,110,18,7,3,18,32.9051113911692,0.4618867720844615,0,1,1,0,1,0,1,617.9467639344115,138.20146784291063
ECOM_7740,EU,Mobile,23,11,65,88,42,3,5,13,28.294450992023734,0.1801915009856324,0,0,5,1,1,0,0,345.92843059068593,84.8833529760712
ECOM_7741,NA,Mobile,31,22,50,112,12,4,5,10,73.50189926295859,0.8881600031288549,1,0,5,2,0,0,0,638.3720210659711,294.00759705183435
ECOM_7742,EU,Mobile,44,15,61,94,6,3,7,11,71.27959396846656,0.8376627499863339,1,0,1,0,1,0,1,900.1368833470251,128.30326914323982
ECOM_7743,EU,Mobile,62,12,48,122,32,5,2,15,19.327045527073977,0.18506374802209835,1,1,4,3,1,0,1,211.3229511726167,57.98113658122193
ECOM_7744,EU,Mobile,41,20,66,105,20,4,8,15,87.10129958521016,0.08859537222804115,0,0,4,0,0,0,0,1398.1889615290338,348.4051983408406
ECOM_7745,APAC,Mobile,59,23,62,128,27,1,3,8,270.15556892696554,0.6254554135902582,1,0,4,0,0,0,0,2162.4945598736003,270.15556892696554
ECOM_7746,NA,Mobile,26,10,46,110,31,4,6,15,57.65546493213243,0.17875618667876525,0,0,2,0,0,0,0,938.9246177613539,230.62185972852973
ECOM_7747,NA,Desktop,20,20,59,112,33,2,5,15,80.03408603355639,0.9414311864298044,1,0,4,1,1,0,1,1206.113050151656,96.04090324026767
ECOM_7748,NA,Desktop,9,19,53,117,18,4,5,18,55.44391818749357,0.8685133282679293,2,0,4,1,0,0,1,967.207266972043,133.06540364998457
ECOM_7749,NA,Mobile,17,25,52,129,39,2,4,17,204.8636047510159,0.9132886270056533,3,0,4,1,0,0,1,3546.4741222970792,245.8363257012191
ECOM_7750,NA,Mobile,41,18,71,111,12,3,9,14,65.12022204486175,0.23712032002853334,2,0,2,0,0,0,0,1121.2413198115166,195.36066613458524
ECOM_7751,EU,Desktop,64,12,65,95,39,4,7,17,176.8043110481009,0.747452769052513,0,0,4,0,1,0,1,3012.4885959050357,424.33034651544216
ECOM_7752,APAC,Mobile,37,18,66,114,20,5,5,10,153.54495283078455,0.23992094890784688,0,1,3,2,0,0,0,1586.0430666226384,767.7247641539227
ECOM_7753,EU,Mobile,36,21,60,99,15,3,2,12,36.45398853272491,0.059476120486372186,0,0,4,0,0,1,0,525.5696147741972,109.36196559817472
ECOM_7754,NA,Mobile,17,20,51,106,5,4,5,13,63.28465196446558,0.5960899412255808,1,0,3,2,1,0,0,945.4046930312937,253.13860785786233
ECOM_7755,NA,Desktop,43,15,63,110,25,5,6,15,44.22956435275588,0.8840384152677374,2,0,4,2,0,0,1,690.9442638850899,132.68869305826763
ECOM_7756,APAC,Desktop,10,18,56,116,33,4,5,18,34.21803697310775,0.8150932861351281,1,1,4,1,0,1,0,594.6034377884024,136.872147892431
ECOM_7757,EU,Mobile,44,14,52,103,10,2,13,13,58.28990334586417,0.6079518164360739,1,0,5,1,0,1,1,766.6371261051985,69.947884015037
ECOM_7758,NA,Mobile,25,21,44,122,25,3,12,15,212.10401680571823,0.9666342896770936,0,0,5,1,1,0,0,3060.3492833092123,636.3120504171548
ECOM_7759,NA,Mobile,8,18,51,124,11,4,4,11,154.04655576031865,0.6552101741523776,3,0,5,1,0,0,0,1666.568867888806,616.1862230412746
ECOM_7760,NA,Mobile,37,18,65,115,38,2,5,13,156.04853036300003,0.31468256639197834,1,0,5,1,1,0,1,2131.808240879151,187.25823643560003
ECOM_7761,EU,Mobile,70,16,44,129,28,3,6,13,23.321647858527676,0.6398565074138257,1,0,5,1,0,0,1,310.6923045260486,41.97896614534981
ECOM_7762,APAC,Mobile,57,21,59,113,42,3,3,7,4.353102952825065,0.4859517632832844,0,0,5,0,1,0,1,-38.60121849329636,7.835585315085116
ECOM_7763,NA,Mobile,27,14,56,110,18,3,4,14,171.6165345804958,0.9221486119218203,2,0,4,0,0,1,0,2493.007498191466,514.8496037414874
ECOM_7764,APAC,Mobile,62,13,47,100,2,3,8,12,148.02472024549215,0.1296920554156561,3,0,3,2,0,1,0,1691.3211992721215,444.0741607364764
ECOM_7765,APAC,Desktop,37,17,42,141,6,1,6,16,47.81649702652141,0.4307616485834804,1,1,4,3,1,0,0,882.6820676642112,47.81649702652141
ECOM_7766,APAC,Desktop,10,21,55,118,24,1,10,15,67.0581952471612,0.31765373951401554,0,0,4,1,0,1,0,1017.2157448134046,67.0581952471612
ECOM_7767,EU,Desktop,8,27,53,126,37,1,4,17,141.4111409158601,0.22357811110797554,0,0,1,1,1,0,0,2421.303321324649,141.4111409158601
ECOM_7768,NA,Mobile,4,26,61,104,43,5,7,23,141.42086741434204,0.48582178391686404,0,0,3,1,0,0,1,3257.855306870788,424.26260224302615
ECOM_7769,NA,Desktop,37,21,43,86,7,3,8,13,56.559994197044276,0.851075353172384,0,0,4,0,1,0,1,785.2654726885172,101.80798955467971
ECOM_7770,NA,Mobile,20,15,50,94,7,2,9,20,36.45101164406482,0.1670456781972387,1,1,5,1,0,1,0,800.5330428525453,72.90202328812964
ECOM_7771,APAC,Mobile,25,20,63,108,4,4,4,10,117.40014299230255,0.2673289698566632,0,0,4,1,1,0,0,1148.2321196985736,469.6005719692102
ECOM_7772,APAC,Mobile,54,18,52,117,5,2,6,10,16.094504709389376,0.6389373746798641,1,1,2,2,0,1,1,209.67492804674845,19.31340565126725
ECOM_7773,NA,Mobile,44,18,66,106,23,6,2,15,56.37509708389811,0.43733741750506794,1,0,1,1,0,0,1,847.5533250976898,202.9503495020332
ECOM_7774,NA,Mobile,55,17,58,119,16,3,9,16,27.08495953531785,0.9089596779840868,1,0,3,1,0,1,1,444.9972830013728,48.75292716357213
ECOM_7775,NA,Desktop,33,24,60,105,36,1,2,15,49.092350998521106,0.3891260891895144,0,0,4,2,0,0,0,808.4114068418172,49.092350998521106
ECOM_7776,APAC,Mobile,58,19,42,108,43,1,3,8,122.97222299097258,0.3852358545837683,1,0,4,3,0,0,0,991.4272108685783,122.97222299097258
ECOM_7777,NA,Desktop,71,16,48,114,1,3,15,13,254.37143155752244,0.32926882818213143,2,1,3,0,1,0,1,3220.0309546960816,457.8685768035404
ECOM_7778,APAC,Desktop,61,18,47,130,7,3,8,15,53.748108736740235,0.43200025039110646,1,0,1,1,0,1,0,916.527591633527,161.24432621022072
ECOM_7779,APAC,Desktop,29,24,53,113,38,5,8,12,29.860612955972375,0.43261540014877964,1,0,4,0,0,1,0,336.49554577626,149.30306477986187
ECOM_7780,APAC,Desktop,49,12,53,108,0,1,4,25,142.05870143095507,0.2171701511055799,1,0,4,0,1,1,1,3340.995850788441,85.23522085857304
ECOM_7781,NA,Desktop,50,18,64,108,23,3,5,11,73.92395170932069,0.8389677837227091,0,0,3,0,0,0,1,746.7714586285939,133.06311307677723
ECOM_7782,NA,Desktop,45,20,50,100,43,3,12,9,69.35856721548112,0.4262513486850632,1,0,2,0,0,1,0,727.4802634345531,208.07570164644335
ECOM_7783,EU,Mobile,6,25,40,94,16,1,5,12,88.69018872777025,0.6343074378407431,2,0,3,0,0,1,0,1081.2930474474256,88.69018872777025
ECOM_7784,EU,Mobile,53,16,58,116,11,2,8,15,269.67689622926787,0.436076398961066,0,0,3,0,1,0,0,4161.545930457734,539.3537924585357
ECOM_7785,NA,Desktop,7,17,38,120,2,2,4,13,127.14735002337785,0.08094153366261014,4,1,3,0,0,0,0,1652.1608254029723,254.2947000467557
ECOM_7786,NA,Desktop,67,21,54,121,35,4,4,16,31.413510771051936,0.40341824008107474,0,0,5,0,0,1,1,445.57302480632416,75.39242585052465
ECOM_7787,NA,Mobile,14,20,60,114,4,5,9,17,44.67777530677501,0.8080788116436783,1,0,2,0,0,0,1,762.3908947473251,134.033325920325
ECOM_7788,NA,Desktop,67,13,58,114,15,3,7,14,121.86487774827344,0.054158948218066216,0,0,3,0,0,0,1,1624.2620819645517,219.3567799468922
ECOM_7789,NA,Mobile,2,18,66,118,32,3,8,17,42.91311251218964,0.279945308575163,0,0,2,0,1,0,1,743.8547321370947,77.24360252194136
ECOM_7790,NA,Desktop,5,20,58,128,24,2,6,11,103.23432997523734,0.7814192639204025,1,0,2,0,0,1,1,1100.9554446053592,123.88119597028481
ECOM_7791,EU,Desktop,71,12,63,106,6,1,5,12,121.18158968839613,0.34312342875443724,0,0,1,2,1,0,1,1435.4050336678386,72.70895381303768
ECOM_7792,APAC,Mobile,28,17,49,115,42,4,7,14,95.92254463992539,0.6152645958790067,1,0,1,1,1,1,1,1285.8568134853354,230.21410713582094
ECOM_7793,EU,Mobile,12,18,66,113,15,2,8,10,130.93007289047546,0.9977313119718499,2,0,2,0,0,0,1,1315.1822849492655,157.11608746857056
ECOM_7794,NA,Mobile,22,11,49,100,27,2,5,18,27.17117577106569,0.9952704942461065,1,0,4,1,0,1,1,704.3092011472124,32.605410925278825
ECOM_7795,EU,Mobile,30,13,54,109,12,2,12,20,121.5010023826898,0.15039727653072754,3,0,1,1,0,0,1,2386.689292633266,145.80120285922777
ECOM_7796,APAC,Mobile,35,13,71,108,32,4,11,19,234.1355086889856,0.9285802135076516,2,0,4,1,0,0,1,4308.719078824758,561.9252208535654
ECOM_7797,APAC,Mobile,70,19,46,114,21,3,7,15,37.235460592777514,0.7715853143489836,1,0,3,1,1,1,0,615.3603064120398,111.70638177833254
ECOM_7798,APAC,Mobile,33,14,50,126,35,2,10,18,142.25695417944584,0.7152614594230913,1,0,5,1,1,0,0,2586.2578877973338,284.5139083588917
ECOM_7799,EU,Mobile,35,18,49,119,36,6,6,16,68.51980606696036,0.9615148401531194,0,0,5,4,0,0,1,1126.438363649628,246.67130184105724
ECOM_7800,NA,Mobile,56,24,36,110,12,1,6,17,21.64523215821291,0.12760646778970464,1,0,5,0,0,0,0,238.30457132483195,21.64523215821291
ECOM_7801,EU,Mobile,4,28,39,104,17,6,3,13,25.534027925763443,0.40921001566732673,1,0,5,0,0,0,1,311.02775913939735,91.9225005327484
ECOM_7802,NA,Mobile,8,15,56,115,36,4,4,27,65.87339849575234,0.5421596818770733,0,1,4,4,0,0,1,1883.4420362525293,158.0961563898056
ECOM_7803,APAC,Mobile,8,22,48,105,0,4,4,14,23.478890683570466,0.34435040475527656,3,0,4,0,0,1,0,296.5180882686479,93.91556273428186
ECOM_7804,EU,Mobile,44,15,52,108,31,3,6,13,53.07850557254567,0.662049840612799,1,0,1,1,1,1,1,761.3832290898968,95.54131003058221
ECOM_7805,NA,Mobile,69,23,66,111,18,2,4,19,134.68590501568187,0.41593295260097163,1,0,4,2,1,1,0,2746.944730984346,269.37181003136374
ECOM_7806,NA,Desktop,34,18,57,98,1,4,4,15,80.82763843670489,0.5155073884262176,2,0,2,1,1,0,1,1261.5385064640136,193.9863322480917
ECOM_7807,APAC,Mobile,29,15,43,130,36,1,4,25,15.887224452728779,0.9255726777074523,1,0,3,1,0,0,1,502.4033007638677,9.532334671637267
ECOM_7808,APAC,Mobile,26,21,57,112,10,3,6,11,91.35589542242315,0.5306948820265893,1,0,5,2,0,0,0,1014.3871810256069,274.06768626726944
ECOM_7809,NA,Desktop,50,17,38,122,25,3,6,13,164.91946014855515,0.6121478387246826,0,0,3,0,1,0,1,2166.6910961749304,296.8550282673993
ECOM_7810,NA,Mobile,58,21,57,120,15,4,6,8,187.551382689906,0.11473699985317964,1,1,2,1,0,0,0,1607.2757386312555,750.205530759624
ECOM_7811,EU,Mobile,4,18,53,106,8,5,8,13,42.723439693943234,0.47294784240905663,2,0,4,3,1,1,0,428.067823547987,213.6171984697162
ECOM_7812,APAC,Mobile,26,20,68,85,30,4,5,19,33.8858362716569,0.6612292659529267,1,0,1,1,0,0,1,557.296470733143,81.32600705197656
ECOM_7813,EU,Mobile,38,14,56,102,32,1,9,18,24.686571486548626,0.078653807151574,0,0,4,2,0,0,1,428.15434167382494,14.811942891929174
ECOM_7814,NA,Desktop,37,23,44,102,6,4,10,15,77.03978746152528,0.040120646837414675,2,0,2,2,0,0,0,963.6999988871551,308.1591498461011
ECOM_7815,APAC,Mobile,53,14,65,118,43,2,6,16,187.4144397947099,0.4849135650103359,1,0,3,0,1,0,1,3019.678918817888,224.89732775365187
ECOM_7816,NA,Desktop,49,13,36,115,20,1,7,17,108.50202131491267,0.5916204930800302,1,1,5,0,1,1,1,1984.9898700054787,65.10121278894759
ECOM_7817,APAC,Mobile,9,25,61,98,31,1,9,11,29.165261216225865,0.7357978511364082,3,1,4,1,0,1,1,247.7616695089799,17.499156729735518
ECOM_7818,NA,Mobile,15,30,44,98,36,5,9,10,146.46682259599444,0.5794411251561441,1,0,4,1,0,0,0,1453.757105426446,732.3341129799722
ECOM_7819,NA,Mobile,63,18,63,110,8,6,6,14,47.69434326558817,0.1759764123077977,3,0,4,1,1,0,0,553.2802907787418,286.166059593529
ECOM_7820,EU,Desktop,35,17,51,107,27,1,7,24,82.36806096063611,0.349446087112228,0,0,4,2,1,0,0,2003.8415238552707,82.36806096063611
ECOM_7821,NA,Desktop,2,21,42,115,18,6,10,21,140.8825319916662,0.9417401550029121,1,0,4,2,1,0,0,2941.934689148796,845.2951919499973
ECOM_7822,APAC,Desktop,50,27,51,112,2,5,8,19,6.758136182841461,0.32488541453711406,1,0,5,0,0,0,0,183.6357135483893,33.7906809142073
ECOM_7823,NA,Mobile,57,17,57,104,31,4,6,15,31.646947496227828,0.264857121340929,1,1,2,1,0,0,1,545.5625420543718,75.95267399094678
ECOM_7824,APAC,Mobile,68,18,57,113,44,2,8,18,12.940196648575162,0.2341831605079443,0,0,3,0,1,0,1,247.53372990959548,15.528235978290194
ECOM_7825,APAC,Mobile,26,25,67,119,43,5,4,15,101.27305241788946,0.05789101460739077,2,0,1,1,0,0,1,1336.4926358744208,303.8191572536684
ECOM_7826,EU,Mobile,43,11,62,117,29,2,4,16,166.62202021178538,0.7358310127493207,1,0,4,0,0,0,1,2772.9605116395414,199.94642425414244
ECOM_7827,APAC,Desktop,68,17,63,120,22,3,9,16,43.86504754369935,0.616037919680509,0,0,3,0,0,0,1,703.3363061842299,78.95708557865882
ECOM_7828,EU,Desktop,36,16,53,103,28,3,6,15,18.453660973825944,0.25038211389591936,0,1,1,2,1,0,1,178.3873351175663,33.2165897528867
ECOM_7829,APAC,Mobile,49,15,42,117,8,5,11,13,147.69001475401294,0.3831939936765012,3,0,5,1,0,0,1,2148.2193774082493,443.07004426203883
ECOM_7830,APAC,Desktop,31,23,50,105,8,2,7,25,47.46884719046856,0.3290515319907201,2,0,1,0,1,1,1,1297.2291834994326,56.962616628562266
ECOM_7831,APAC,Mobile,40,19,58,107,44,2,10,9,88.26788045585572,0.15130531622212728,0,0,2,3,1,0,1,902.3065760522647,105.92145654702686
ECOM_7832,EU,Mobile,14,15,53,112,6,3,4,18,19.475722305845707,0.19447639647469406,0,0,5,2,1,0,0,331.23302794972517,58.42716691753712
ECOM_7833,APAC,Mobile,12,22,57,120,26,4,8,19,131.48062258799055,0.16087510466224608,1,0,5,0,0,0,1,2433.9234546382845,315.55349421117734
ECOM_7834,EU,Mobile,2,18,61,130,44,4,12,17,123.51657324048539,0.4448020259787173,1,1,3,1,0,0,1,1966.409827439219,296.4397757771649
ECOM_7835,APAC,Mobile,52,17,52,106,39,2,3,16,98.20633066137556,0.5057718677308652,0,0,4,1,1,0,0,1521.9428978084502,196.41266132275112
ECOM_7836,EU,Desktop,20,11,41,115,28,3,5,12,21.113384301803592,0.7657634306565035,0,0,5,2,0,0,1,402.64792547011973,38.00409174324646
ECOM_7837,EU,Mobile,8,20,59,112,13,5,3,13,47.271142389342884,0.8305608970454169,1,0,4,0,1,1,1,548.1024042259322,141.81342716802865
ECOM_7838,APAC,Mobile,22,14,47,101,23,1,3,16,203.98608044365204,0.8403378413979048,1,0,3,2,0,0,0,3411.1886466003816,203.98608044365204
ECOM_7839,APAC,Mobile,31,17,39,98,37,5,8,13,36.31406615662928,0.2639774529047888,1,0,3,1,1,0,1,393.35425714797617,108.94219846988784
ECOM_7840,APAC,Mobile,3,25,70,105,33,5,11,11,15.83532710948676,0.7106396469277787,8,0,3,1,1,1,0,93.04658041071005,79.1766355474338
ECOM_7841,APAC,Desktop,12,21,45,101,8,5,4,13,108.77318593364733,0.7324719185383344,0,0,4,0,0,0,1,1523.0882428134887,326.31955780094194
ECOM_7842,APAC,Mobile,5,17,47,100,3,5,6,8,100.72707313135942,0.8049636033723273,2,0,2,1,0,0,1,735.1728069304351,302.18121939407825
ECOM_7843,APAC,Desktop,38,18,64,136,23,5,10,13,113.4352363364832,0.28352025995735275,0,1,3,0,1,0,1,1333.1376229007867,340.3057090094496
ECOM_7844,EU,Desktop,30,11,54,102,21,4,7,9,147.87817982696436,0.0757709595906565,0,0,5,0,1,0,1,1331.9468336363386,354.90763158471447
ECOM_7845,EU,Mobile,46,18,64,116,25,5,7,14,116.38603371656193,0.661685168531139,0,1,5,4,0,0,1,1586.5511224138725,349.15810114968576
ECOM_7846,APAC,Mobile,7,16,53,123,34,1,10,16,13.753812674798422,0.4628942604072117,0,0,4,3,0,0,0,233.95255416976698,13.753812674798422
ECOM_7847,APAC,Mobile,57,22,59,112,30,4,8,13,14.078976644803278,0.7444427156085048,0,0,4,1,0,0,1,153.20550883357248,33.78954394752787
ECOM_7848,NA,Mobile,62,23,44,94,10,1,5,15,72.49070443009816,0.120249356703088,3,0,4,2,1,0,1,1116.9555410563396,43.494422658058895
ECOM_7849,EU,Desktop,22,23,37,111,2,1,10,14,73.90566392457757,0.043795287504823976,0,0,4,4,0,0,0,988.6032125116676,73.90566392457757
ECOM_7850,NA,Mobile,66,19,47,91,35,4,13,13,95.30287592948167,0.909074352892707,0,1,4,1,0,0,0,1382.5964449150595,381.2115037179267
ECOM_7851,APAC,Desktop,33,15,61,100,11,2,10,18,173.9035116837978,0.08132335681685676,0,1,4,0,0,0,1,2934.0817503691915,208.68421402055736
ECOM_7852,EU,Mobile,24,18,67,108,43,4,8,9,174.20207910657004,0.11910167920148107,1,0,3,1,0,0,1,1654.2079976111054,418.0849898557681
ECOM_7853,NA,Mobile,61,21,49,114,21,3,8,7,108.03634313701941,0.3880949522956957,0,0,3,1,0,0,1,828.7903693248128,194.46541764663496
ECOM_7854,NA,Desktop,16,19,57,94,17,3,6,5,185.62854903979644,0.34885782812117205,1,0,4,0,1,1,1,815.399100387786,334.13138827163357
ECOM_7855,NA,Desktop,59,15,57,98,5,1,4,13,117.03573374628145,0.37804333198570494,0,0,4,2,1,0,0,1610.3151226848156,117.03573374628145
ECOM_7856,NA,Mobile,45,17,48,126,34,4,2,13,46.10065256052498,0.021815672468464165,2,0,2,0,0,0,1,403.89547334031636,110.64156614525994
ECOM_7857,NA,Mobile,39,15,73,112,38,2,7,9,70.2707752451261,0.47546700844117495,0,0,3,0,0,1,1,561.8867865240763,84.32493029415132
ECOM_7858,EU,Desktop,64,17,53,102,10,3,11,13,31.461579262545037,0.9006005238316693,0,0,3,2,1,0,1,313.32595197486614,56.63084267258107
ECOM_7859,APAC,Mobile,53,17,47,118,8,4,10,11,54.25567062350034,0.47750699944345754,2,0,5,3,1,0,0,696.385367455206,217.02268249400137
ECOM_7860,NA,Desktop,23,12,62,124,14,5,3,14,99.2614135261641,0.10885351684870326,2,0,4,2,1,0,1,1314.5824345042913,297.7842405784923
ECOM_7861,EU,Mobile,1,21,68,113,11,4,12,15,34.01830757510911,0.8078739641145927,4,0,5,0,0,0,0,570.1884319845127,136.07323030043645
