user_id,geo_region,country,language_preference,plan_tier,billing_cycle,profile_count,hours_streamed_30d,hours_streamed_90d,binge_watch_flag,completion_rate_pct,buffering_events_30d,video_quality_rating,days_since_last_stream,payment_failures_30d,support_contacts_30d,app_store_rating,early_warning_flag,offer_sent,churn_flag,ltv_6m
OTT_7483,South Asia,DE,English,Basic,Monthly,5,31.960691863778585,100.40583040462008,1,44.89828041821699,2,4,42,1,0,5,0,0,1,54.82883995396014
OTT_7484,North America,IN,Spanish,Premium,Monthly,2,53.70874449777003,39.43997290564971,1,53.2817985413628,0,5,35,0,0,4,0,1,1,125.64454441870177
OTT_7485,LATAM,UK,Hindi,Basic,Monthly,4,22.45122716633367,85.04693653479742,0,59.56454402506933,3,4,2,0,0,3,1,0,0,12.113046720553491
OTT_7486,LATAM,DE,Spanish,Basic,Monthly,4,20.002614083898052,23.324579597680334,0,64.03436269581009,3,4,2,0,2,4,0,1,1,53.53040261556127
OTT_7487,LATAM,BR,Hindi,Basic,Monthly,2,16.483012294982842,48.12096081544968,0,87.61633668164355,0,2,57,1,0,2,0,1,1,25.94110214809548
OTT_7488,LATAM,UK,English,Standard,Annual,3,16.672762171784342,97.0449962793185,0,45.33721397142574,4,3,49,0,1,2,1,0,1,96.90581054411132
OTT_7489,North America,US,Spanish,Basic,Monthly,5,7.372897106359494,233.82564316559476,0,51.93771126254998,0,4,10,0,0,5,0,1,0,46.79424386865298
OTT_7490,North America,US,German,Basic,Monthly,3,35.594314883546836,17.821197972202217,1,69.18264730859951,4,4,41,0,0,4,1,0,0,-5.2509381855535935
OTT_7491,LATAM,BR,German,Basic,Annual,2,23.28043831036691,37.75388119200046,0,77.02367336272017,0,4,0,0,1,4,0,0,1,-13.592078339347712
OTT_7492,North America,US,German,Standard,Monthly,3,21.81746176840932,61.11600486336038,0,80.1515600201166,0,5,12,0,0,4,0,1,1,52.34784905442249
OTT_7493,LATAM,DE,Hindi,Standard,Monthly,4,42.798700755306605,27.75410625041942,0,75.01629706036232,0,4,41,0,1,4,0,0,1,131.6487220464312
OTT_7494,South Asia,US,German,Standard,Monthly,3,22.62497570123488,26.449183746686398,0,79.20293306680823,2,5,14,0,0,2,1,1,1,82.64011436746677
OTT_7495,South Asia,DE,English,Basic,Monthly,1,22.451774686142816,65.40828054770118,0,85.04406606919068,0,1,58,0,2,5,0,0,0,0.691087239293374
OTT_7496,South Asia,DE,English,Basic,Annual,2,30.594507288640056,70.4524265935662,1,79.96754063465676,1,3,56,1,1,5,0,0,1,32.810443214959506
OTT_7497,Europe,IN,Hindi,Standard,Annual,1,17.862753604523302,129.82154117636128,1,44.03111146832698,2,1,25,0,1,2,0,0,1,104.92324021715189
OTT_7498,South Asia,IN,German,Premium,Annual,4,1.245365823034346,33.16105349425644,0,92.82236441892722,4,2,19,0,0,5,0,1,1,168.53480911313585
OTT_7499,Europe,DE,German,Premium,Monthly,1,55.253549081096544,54.18025308114979,0,88.16318680345836,3,3,23,0,1,5,1,0,1,103.59747174223955
OTT_7500,North America,IN,Spanish,Premium,Annual,4,2.9578754674080026,50.944574166413226,0,62.087553848664996,0,5,31,0,4,4,0,1,0,153.7296048274929
OTT_7501,South Asia,US,English,Standard,Monthly,3,23.85914978574434,75.55955130263118,0,52.46452219141323,1,5,30,0,0,4,1,0,1,98.72951308923005
OTT_7502,LATAM,US,German,Basic,Monthly,1,77.7336954278846,43.45529229614281,0,45.55107555188751,3,5,22,0,0,5,0,0,1,-28.141785118589524
OTT_7503,South Asia,IN,Spanish,Premium,Monthly,5,8.619322603256613,76.35213802280322,0,72.51565510352118,5,3,24,0,0,3,0,0,0,193.02246441737765
OTT_7504,North America,BR,English,Basic,Monthly,1,20.969557102840067,49.74812499642355,1,80.52859707860202,2,5,20,0,0,4,1,0,0,-38.023843140337235
OTT_7505,South Asia,US,English,Standard,Monthly,3,24.496569605559436,20.205361559270113,0,90.52659518522006,2,1,41,1,2,2,0,0,1,113.22966739934665
OTT_7506,South Asia,IN,German,Basic,Monthly,1,8.974586633271045,112.10899846906071,1,97.79593176039182,1,3,51,0,1,5,0,1,1,-9.009853816590844
OTT_7507,Europe,BR,English,Basic,Monthly,1,31.31775353856886,103.84878009824308,1,52.96114446636324,3,3,28,1,0,4,0,0,0,36.559877097269165
OTT_7508,South Asia,DE,Hindi,Standard,Annual,3,20.42923424108398,32.317078671431055,1,52.284236484021804,3,2,26,0,0,5,1,0,0,58.40454142811082
OTT_7509,Europe,UK,Spanish,Premium,Monthly,3,8.708621227555623,75.00765007163879,0,65.873071458968,0,4,49,0,0,5,0,1,0,123.14849692670153
OTT_7510,Europe,US,English,Premium,Monthly,2,10.308933399064395,77.36537587006265,1,76.30380680253195,2,4,5,0,1,5,0,0,1,81.25444253170328
OTT_7511,LATAM,UK,German,Basic,Monthly,2,12.339548427790113,23.336777399482337,0,78.67499157266572,2,3,29,0,0,5,0,0,0,31.7047104613725
OTT_7512,Europe,IN,Spanish,Premium,Monthly,1,6.1987101142739744,210.0736883834873,0,53.083490491299855,0,2,12,0,1,5,0,1,0,121.41999608361127
OTT_7513,South Asia,US,Hindi,Premium,Monthly,3,11.493624580676308,23.740326537622703,0,91.07264854338285,3,3,47,0,0,4,0,1,1,177.2098313536082
OTT_7514,North America,UK,German,Standard,Monthly,3,39.92660441738636,36.42666565826302,1,66.17523301974005,2,4,33,2,1,2,0,1,0,83.03831646233158
OTT_7515,South Asia,UK,Hindi,Premium,Monthly,2,19.250026429437952,32.32792899357806,1,47.42218046060644,4,5,17,0,2,3,1,0,1,156.58838963966468
OTT_7516,LATAM,US,English,Basic,Monthly,1,18.51420663694818,44.59882164147142,1,50.557700012754935,0,5,14,0,0,4,0,0,0,-25.120412325128704
OTT_7517,North America,IN,Spanish,Basic,Monthly,2,14.629814041912033,45.698205966507075,0,62.81907016390971,2,2,4,1,0,5,0,1,0,26.83691180865203
OTT_7518,North America,DE,Spanish,Basic,Monthly,1,53.830110851929376,104.95258488167244,1,68.94953018540471,2,5,58,0,2,3,0,0,1,-23.81549138537536
OTT_7519,LATAM,IN,Spanish,Basic,Monthly,1,22.31690846598217,37.19475822753593,0,63.99345060292795,1,5,27,0,1,4,0,0,1,17.38180019076804
OTT_7520,North America,BR,English,Basic,Monthly,2,14.907510167896493,158.3078111351088,0,49.46908534055726,0,2,43,1,1,4,0,1,1,8.951564531413538
OTT_7521,Europe,UK,English,Standard,Monthly,3,9.355310287632058,68.01751414490758,1,84.9147118939274,2,3,22,1,0,4,1,0,0,64.7334933316992
OTT_7522,North America,US,Hindi,Standard,Monthly,4,11.634286104814647,50.541164119428444,0,93.66387511381853,4,4,11,1,2,1,0,1,1,71.12795465923227
OTT_7523,North America,UK,Hindi,Basic,Monthly,1,23.901894339135914,84.51066945730953,0,40.571941971993986,1,5,50,1,0,4,0,1,1,19.264603246029836
OTT_7524,LATAM,IN,Hindi,Standard,Monthly,4,20.659937741132346,59.678429964046664,0,50.91159238857971,1,2,12,0,0,3,0,0,1,126.55586672320169
OTT_7525,LATAM,DE,Hindi,Basic,Annual,1,13.499464023177474,40.93534642056459,0,54.82649498045341,3,4,35,0,0,2,0,0,0,-11.316250137409487
OTT_7526,LATAM,BR,English,Premium,Monthly,5,27.785854779244318,29.77656270162895,1,46.18579799266559,2,1,20,0,0,1,0,1,1,130.26999435417133
OTT_7527,LATAM,DE,German,Basic,Monthly,2,6.89639063530712,102.3076309281746,1,47.40973297515029,2,2,41,0,0,1,0,1,1,-6.575435693316681
OTT_7528,South Asia,UK,Spanish,Standard,Monthly,5,28.51475557807349,99.4264256748153,0,90.547600466505,2,4,33,0,0,3,0,0,1,119.91983708720538
OTT_7529,Europe,DE,German,Premium,Monthly,5,6.469218854782319,53.0281391007655,0,46.14306867864494,4,4,5,0,1,5,0,1,0,157.06277069371302
OTT_7530,LATAM,UK,Spanish,Premium,Annual,4,35.96366126955682,37.2658420501866,1,98.13573412691588,0,4,15,0,2,3,1,1,1,175.83243808457485
OTT_7531,LATAM,IN,Hindi,Basic,Monthly,5,12.087726052145825,151.02912101375762,1,88.45321968745709,1,5,41,0,0,4,1,1,1,61.99070958966298
OTT_7532,LATAM,BR,German,Standard,Monthly,4,46.57662273827408,96.2021361865932,1,75.42571587547519,1,5,51,0,1,2,0,0,1,125.53093931740624
OTT_7533,North America,DE,Spanish,Premium,Monthly,2,10.80382494160914,61.981532073319144,0,88.83817044886867,1,2,6,0,2,3,0,0,0,168.0987867787158
OTT_7534,Europe,UK,Spanish,Standard,Monthly,2,6.881225545425608,198.4997945680411,0,60.41529958466717,5,5,3,0,3,5,0,1,1,80.64411454050686
OTT_7535,Europe,IN,German,Premium,Monthly,4,55.109513643619096,147.11561632272242,0,57.75798727364287,5,5,20,1,0,5,0,1,1,129.95699700997872
OTT_7536,Europe,BR,Hindi,Premium,Monthly,1,16.504999061296875,144.87496013507084,0,46.90268337868508,2,4,54,0,0,4,1,0,1,91.08336694673129
OTT_7537,LATAM,DE,Spanish,Basic,Monthly,1,9.838444175364787,55.91391616057935,0,59.336402281307095,3,1,54,0,3,4,0,0,0,14.769101347478133
OTT_7538,North America,US,German,Basic,Annual,1,28.737734798247285,9.160699877323875,0,46.10990550918998,1,1,55,0,1,1,0,0,1,21.583668494818504
OTT_7539,Europe,IN,English,Basic,Annual,3,9.265537736244948,29.44352318490918,0,62.12998299227283,0,3,12,0,2,5,0,1,0,43.85202551024055
OTT_7540,Europe,UK,English,Basic,Annual,2,26.489895046541065,67.89526397068434,0,46.94785261232849,5,4,24,0,2,4,0,0,0,-7.7361386857895695
OTT_7541,Europe,IN,German,Basic,Annual,5,31.05967265464932,67.02731634600475,1,48.49848545058808,1,5,15,1,1,4,0,0,1,48.6071095119498
OTT_7542,Europe,US,German,Premium,Monthly,2,14.680151381805615,58.19777817287161,1,64.50934012654554,3,4,46,0,1,4,0,0,0,73.0115148095201
OTT_7543,Europe,IN,German,Basic,Monthly,5,45.7052004530834,27.968831280530154,0,72.05021257953172,5,4,39,0,0,5,0,0,1,-2.5270131519520938
OTT_7544,South Asia,DE,English,Basic,Annual,2,16.999722485741266,12.518229844859821,0,98.71949699705168,1,2,17,0,2,4,0,0,0,8.952609804660183
OTT_7545,Europe,UK,Spanish,Basic,Monthly,4,14.936318351183955,106.14642306175105,1,48.61012588046363,1,4,36,0,1,4,0,1,0,-15.907005213839007
OTT_7546,LATAM,UK,Hindi,Standard,Monthly,3,4.113555688933815,52.893928016353044,1,56.10629468853182,5,2,53,0,2,3,0,1,1,45.27922156578874
OTT_7547,Europe,IN,Hindi,Standard,Annual,2,6.246744939290844,8.771819992496741,1,85.23566129402869,1,5,21,0,1,3,1,1,0,140.74311354651434
OTT_7548,LATAM,BR,English,Basic,Annual,2,11.204467797612672,22.379257279941324,0,58.95447376113024,4,5,44,0,0,4,1,0,1,-26.837232930213215
OTT_7549,LATAM,BR,German,Basic,Monthly,2,23.17064854841594,138.08683403078302,0,63.69614636792914,3,3,20,0,1,3,0,0,0,23.510152328896353
OTT_7550,South Asia,US,Hindi,Standard,Monthly,4,9.793336838792971,76.90212662827267,0,90.8144376114972,0,1,26,1,2,4,0,0,0,83.23073689986636
OTT_7551,South Asia,US,Spanish,Basic,Annual,4,19.700754350638796,41.740942041429975,0,48.69670082024943,4,5,33,0,1,5,0,0,1,22.368855569665925
OTT_7552,LATAM,US,German,Premium,Monthly,5,16.19554965821657,98.60877571831733,1,58.65467891891548,2,4,40,0,2,5,0,1,0,149.16202136214352
OTT_7553,Europe,DE,Spanish,Standard,Monthly,1,45.59263387415938,55.75483866025371,1,80.74795643413997,5,3,40,1,1,5,0,1,0,25.162056081643385
OTT_7554,South Asia,UK,German,Basic,Monthly,1,31.576660127442008,16.62786411019171,0,72.5784661758967,4,4,10,1,2,4,1,1,1,16.507499352014612
OTT_7555,South Asia,UK,German,Premium,Monthly,1,20.483847912315404,23.543341246236075,1,84.12761882843795,4,3,5,0,1,2,1,0,1,113.9687770067765
OTT_7556,North America,US,English,Basic,Monthly,2,5.4320407713123116,13.445199515674169,1,82.38559661951341,2,2,41,0,0,4,0,1,0,-10.655659828453135
OTT_7557,LATAM,UK,Spanish,Basic,Annual,1,9.674329654229512,79.11339077902787,0,68.88233593860114,2,5,53,0,4,5,0,1,1,-8.446172894985981
OTT_7558,South Asia,US,Hindi,Basic,Annual,5,34.46897051029545,101.40291646755327,1,79.81691196911648,1,2,54,0,2,4,0,0,0,27.728108751591723
OTT_7559,Europe,US,German,Standard,Monthly,4,9.023817692230812,27.717323318281203,1,96.66397362980886,4,2,38,0,4,4,0,0,1,143.35779268062728
OTT_7560,North America,US,Spanish,Premium,Monthly,5,40.855437298826246,51.56944741920503,1,90.03855359729394,0,3,35,0,2,3,1,1,0,122.75411564710997
OTT_7561,Europe,US,German,Premium,Monthly,4,18.634663911896602,120.30709596153683,0,93.11070747879279,4,5,31,1,2,4,0,0,1,138.20549929357242
OTT_7562,Europe,UK,Hindi,Premium,Monthly,3,7.593498114299045,65.71721414529473,0,73.19590332203325,0,5,46,0,1,5,0,0,1,110.3560847764369
OTT_7563,LATAM,IN,Spanish,Premium,Monthly,4,17.752338593017143,131.35176808502138,0,73.40675195993505,3,4,55,0,0,4,1,0,0,144.15406523843703
OTT_7564,South Asia,US,English,Basic,Monthly,2,12.748780731118067,51.98425613585866,1,65.36781181206332,4,2,1,0,0,4,0,1,1,-6.379399590532138
OTT_7565,South Asia,BR,English,Standard,Annual,4,26.859546319970647,7.399033959759943,1,63.61745628054432,2,4,33,0,0,5,1,0,1,119.4216723510659
OTT_7566,North America,US,English,Premium,Monthly,4,20.546719344097042,148.56509270899275,0,48.65429963147603,2,1,17,0,1,2,0,1,0,129.96176359295413
OTT_7567,North America,BR,Spanish,Basic,Monthly,2,25.637945697715097,51.10403566352929,0,45.56356155983227,2,2,8,0,1,4,0,1,1,40.8125819074466
OTT_7568,South Asia,IN,German,Premium,Monthly,4,4.197886933112251,59.058101730490094,0,64.69539838806836,0,4,55,0,2,4,1,1,1,149.4017113781102
OTT_7569,South Asia,UK,Spanish,Basic,Annual,2,1.4863322433563,75.28918699559065,1,77.9137570724125,1,1,42,0,0,3,0,0,1,67.76439893709878
OTT_7570,Europe,BR,German,Basic,Monthly,1,19.239815135769454,19.99998726628593,0,73.91300458064995,2,3,6,0,0,5,0,0,0,-58.02607198488138
OTT_7571,North America,DE,English,Basic,Annual,2,15.219275869345978,110.53981975249873,0,76.30163174402011,3,1,41,0,1,2,1,0,0,8.139149291345706
OTT_7572,LATAM,UK,Spanish,Premium,Annual,3,14.22838507390869,44.710421267661886,1,70.38261290054784,2,2,3,0,2,5,1,1,1,156.88930066757504
OTT_7573,South Asia,BR,Spanish,Basic,Monthly,3,15.09819003814863,148.32005086467967,0,57.161743355508754,1,5,46,0,1,3,0,0,1,58.91907292692741
OTT_7574,LATAM,BR,Hindi,Premium,Annual,3,11.059802000062033,33.76436398677823,1,77.54752783761592,3,3,12,1,2,4,0,0,0,169.55610827209338
OTT_7575,North America,DE,Spanish,Standard,Monthly,1,26.450866463434302,40.875909347498585,1,59.52937548294408,0,2,8,1,0,4,0,1,1,50.16258128412203
OTT_7576,Europe,IN,German,Premium,Monthly,5,31.7702896922125,63.578710769518885,0,62.24563725633956,2,4,51,0,0,4,0,0,0,179.9222599666075
OTT_7577,LATAM,BR,Spanish,Basic,Monthly,4,49.41259831918449,51.27034845958461,0,54.82164990582741,2,4,38,0,1,4,1,0,1,7.135593504179585
OTT_7578,Europe,BR,Spanish,Premium,Monthly,1,23.520141621048875,47.12725052164441,0,98.79308500786722,2,5,16,0,0,5,0,1,0,123.35165763784529
OTT_7579,LATAM,UK,English,Basic,Monthly,3,29.425569819883755,113.75360276467119,0,65.24305530228048,3,1,47,0,1,2,1,0,0,10.746582681183643
OTT_7580,Europe,DE,Hindi,Basic,Monthly,1,13.623713620191564,35.22229654213742,0,56.43122520993657,4,4,32,0,3,3,1,0,1,-10.745464359736875
OTT_7581,North America,IN,Hindi,Standard,Monthly,2,14.693708021032883,33.87181843036598,1,78.37826529511707,4,2,4,0,1,3,0,0,0,83.88026631021735
OTT_7582,LATAM,BR,Hindi,Basic,Monthly,5,18.105341043916688,160.0617511516311,1,86.95776476910812,1,4,1,1,1,5,0,0,1,-11.948139074271232
OTT_7583,Europe,US,Spanish,Premium,Annual,4,44.09334648345037,81.07081355491803,0,85.47319221332069,3,1,52,0,2,4,1,0,1,130.73303483110755
OTT_7584,LATAM,DE,German,Basic,Monthly,1,26.795576345709648,78.05611575976569,0,99.58287514769495,2,1,39,1,0,4,0,0,1,-1.1725232894553343
OTT_7585,North America,DE,English,Basic,Annual,5,10.831336766236479,63.54965470148483,0,89.65075807003552,3,2,25,0,0,3,1,1,1,1.7827816422377545
OTT_7586,Europe,IN,Hindi,Standard,Monthly,5,19.357266417758087,18.572239573493384,0,77.19479048165033,1,3,4,0,0,4,0,1,0,137.45189597928405
OTT_7587,South Asia,UK,Spanish,Standard,Annual,3,69.43286607401086,51.969880406219204,0,56.487805339549396,1,2,30,0,1,4,0,0,1,145.1474260474398
OTT_7588,LATAM,IN,English,Premium,Monthly,2,49.11062441940795,51.77032718351705,1,40.30184703335551,1,1,41,0,2,2,0,1,1,138.90825990652485
OTT_7589,LATAM,IN,English,Standard,Monthly,4,28.058906167951427,31.494351669573128,1,54.202170010487194,0,3,2,0,1,4,0,0,1,117.54211272532837
OTT_7590,Europe,IN,English,Premium,Monthly,1,29.826383731222805,146.67335606745826,0,90.46936729645662,2,1,49,1,0,4,0,0,1,90.49702867613192
OTT_7591,South Asia,IN,Spanish,Premium,Monthly,3,13.358048100289572,10.083176084129454,0,65.47701864439271,2,5,23,1,1,4,1,0,1,122.21626892137746
OTT_7592,North America,US,English,Standard,Monthly,1,40.24788535501365,57.21091608251109,0,86.98210323154537,2,4,26,0,0,5,0,0,1,107.36771915129724
OTT_7593,South Asia,UK,German,Basic,Annual,3,19.367528456628463,53.97747550150776,0,73.03610694219097,4,4,3,0,1,2,0,1,1,-2.3661462825972954
OTT_7594,South Asia,BR,Hindi,Basic,Annual,3,25.261248195593787,53.27430272891018,0,98.0492994165611,2,5,9,0,1,5,0,0,1,41.221329083960526
OTT_7595,North America,US,Hindi,Standard,Annual,2,6.430463085300712,11.224880162539325,0,61.51344853910071,3,3,30,0,0,3,1,1,1,118.88769496537928
OTT_7596,South Asia,DE,English,Standard,Monthly,3,59.24828453489079,20.927950305703913,0,47.312524296577486,1,3,39,0,1,3,0,0,0,52.0704564292941
OTT_7597,LATAM,IN,English,Standard,Monthly,4,4.662551299961547,132.49738359218492,1,47.88275882816048,2,4,7,0,1,1,0,1,1,66.10532566909984
OTT_7598,South Asia,UK,Spanish,Standard,Annual,4,16.25157737614937,88.96670280180263,1,40.04354398440729,2,3,30,0,0,4,0,0,1,36.5988696988832
OTT_7599,Europe,IN,English,Basic,Monthly,4,32.46663267282898,70.43985145282974,1,61.84544993679192,1,4,39,1,0,4,0,0,1,5.850681618353839
OTT_7600,South Asia,DE,English,Premium,Monthly,3,14.762234612033843,82.89347725360568,0,85.94200032404558,3,5,22,0,1,4,0,0,0,119.96041952100457
OTT_7601,LATAM,US,German,Premium,Annual,2,10.52699674114086,31.56015102916797,1,68.62583543132392,0,5,29,0,1,4,0,0,1,86.16118261265794
OTT_7602,North America,DE,Hindi,Standard,Annual,4,34.28253841581456,19.49216695427934,1,47.670474952500655,3,4,29,0,1,3,1,0,1,107.29607779036223
OTT_7603,LATAM,DE,English,Premium,Monthly,3,16.90419135348362,69.99789479037025,1,90.97800743669413,4,1,9,0,0,3,0,0,1,111.19690125120455
OTT_7604,South Asia,IN,Spanish,Basic,Annual,5,15.239934768878973,17.80506471447845,0,57.01002270000268,2,1,47,0,1,2,1,1,1,17.24863277228713
OTT_7605,LATAM,UK,English,Standard,Annual,3,32.015516188215294,73.87927343086548,0,48.02380554576147,0,4,26,0,2,4,0,1,1,130.70500258919452
OTT_7606,South Asia,US,Spanish,Standard,Monthly,4,1.6644203991494055,32.953464098267794,0,70.1630867367904,4,4,8,0,0,3,1,0,0,124.84386018269944
OTT_7607,LATAM,UK,Hindi,Premium,Monthly,3,21.956348372598697,69.16961112244283,0,41.693742627609794,1,5,42,0,1,3,0,0,0,143.7423195450333
OTT_7608,North America,US,English,Basic,Monthly,1,29.103634600655425,153.76618422082998,0,97.0367354730565,0,5,49,1,1,5,0,0,1,38.6142663277476
OTT_7609,Europe,US,Spanish,Standard,Annual,3,0.7323380237631157,64.67674961232461,0,90.93403177514716,4,1,15,2,0,5,0,1,1,46.2921654754163
OTT_7610,Europe,BR,Spanish,Premium,Annual,4,44.36669046629486,163.27578587591145,0,84.66104002732607,5,5,18,0,1,5,0,1,0,141.2927316029085
OTT_7611,North America,US,German,Standard,Monthly,3,19.487729290933743,9.337220309657283,1,82.17846710565885,0,4,25,1,2,4,0,1,0,45.345880287031775
OTT_7612,South Asia,IN,Hindi,Standard,Monthly,1,3.640724600788521,61.05042351966388,0,57.109777767071606,1,2,24,2,1,5,0,0,0,16.022474775477505
OTT_7613,South Asia,IN,English,Basic,Monthly,2,17.3758739188628,38.86432682727746,1,77.20127331254395,2,1,51,2,0,4,0,0,1,26.47878176956238
OTT_7614,North America,US,German,Basic,Annual,3,33.30182682924278,18.691673907112023,0,51.774221895551094,3,5,35,0,1,1,1,0,1,24.660598480665268
OTT_7615,Europe,IN,English,Standard,Annual,3,17.17319426951848,106.7643774891635,1,71.40692864644856,4,4,40,0,0,4,0,1,1,125.11171785268408
OTT_7616,Europe,UK,Hindi,Standard,Monthly,3,52.186579442733944,23.890779219119892,1,75.6264596733755,0,2,6,0,0,4,1,0,0,115.84909349654166
OTT_7617,South Asia,DE,Hindi,Premium,Monthly,3,9.234392475901736,28.21667125627551,0,61.092076595927864,2,3,30,0,2,4,0,0,1,164.11123022635442
OTT_7618,South Asia,UK,Spanish,Standard,Monthly,4,6.660561915478048,77.06088909020087,1,95.66112142798676,3,4,8,0,2,4,0,1,1,50.068521664837746
OTT_7619,South Asia,UK,Spanish,Basic,Monthly,3,10.460688700750408,58.05773436456773,0,40.78667000066088,0,1,54,0,3,4,0,0,1,29.09685582905317
OTT_7620,South Asia,US,German,Premium,Monthly,2,40.47387074260057,54.754294464106074,0,67.98212688486447,4,1,13,0,1,4,1,0,1,99.46187959602184
OTT_7621,LATAM,DE,Hindi,Premium,Monthly,5,7.524417996450884,68.21618287988957,0,62.02552853055354,0,1,4,0,1,4,0,0,0,163.96815286461464
OTT_7622,South Asia,BR,Spanish,Basic,Monthly,2,14.82085388352038,85.67947821300733,1,40.225625582578495,0,4,28,0,1,5,0,0,1,84.2744371836759
OTT_7623,LATAM,BR,German,Premium,Annual,5,48.30726987345756,31.7271418203779,1,66.07303424685475,1,3,21,0,0,1,1,1,1,159.0259469736243
OTT_7624,South Asia,DE,German,Basic,Monthly,4,32.3826372597577,30.70761505220869,1,56.2767221305442,2,4,57,0,1,5,0,1,0,38.622478987993844
OTT_7625,Europe,UK,Hindi,Basic,Annual,2,20.892291035915008,64.75590211823244,1,98.82468927934255,2,2,2,0,1,1,0,0,1,35.808496273959506
OTT_7626,North America,DE,Hindi,Basic,Annual,1,24.487120223795365,25.51353034506397,1,88.26512422478788,1,1,37,0,2,3,0,0,1,-64.99247527445235
OTT_7627,North America,IN,English,Basic,Monthly,4,75.40941393034097,20.566279935296187,0,91.61822914356796,0,1,25,0,0,1,1,0,1,75.20321171116603
OTT_7628,Europe,DE,English,Standard,Monthly,1,38.226443841739155,5.43696949905149,0,62.66374032518076,4,3,38,1,2,2,1,0,1,84.81994497601251
OTT_7629,North America,DE,German,Premium,Monthly,5,35.40595657061158,99.39920506435627,0,57.56228852655522,4,4,46,0,2,1,1,1,1,88.50349781185768
OTT_7630,North America,BR,Spanish,Basic,Monthly,2,31.799279979477085,30.165952821043952,0,46.521655846883654,1,5,37,0,1,4,0,0,1,6.81446465142343
OTT_7631,South Asia,UK,English,Basic,Annual,4,9.849464624826322,216.08755825762935,1,62.78378697896845,1,3,45,1,1,4,0,1,0,24.764234984179264
OTT_7632,North America,US,Spanish,Basic,Monthly,5,29.67508722597555,146.71887476746662,1,60.288556350956185,5,1,59,0,0,4,0,0,1,56.402195767734156
OTT_7633,North America,DE,German,Basic,Annual,5,39.344988933656616,90.51969355701775,1,97.66147582798203,0,2,22,0,1,4,0,0,0,20.280713774847335
OTT_7634,LATAM,UK,German,Premium,Annual,4,52.62746205462753,36.00845951694269,0,53.22900817033972,2,4,25,0,0,1,1,0,0,140.02864108431618
OTT_7635,South Asia,BR,German,Premium,Monthly,5,28.297746621361718,39.434137090536105,0,55.962411526542795,2,5,51,1,1,4,1,0,1,194.9456910853233
OTT_7636,South Asia,DE,Spanish,Premium,Monthly,2,57.45771116342037,40.408131024756244,0,98.41414484857103,0,2,18,0,2,5,0,0,0,154.2512482015532
OTT_7637,South Asia,DE,Spanish,Standard,Annual,1,20.3481483414463,28.546668079742183,0,52.7483181884146,4,4,27,0,1,2,0,1,0,69.12487391496066
OTT_7638,South Asia,IN,English,Premium,Monthly,1,19.269501080385407,30.636366166406827,1,90.8247775224308,2,4,58,0,0,4,0,1,1,119.98131357746459
OTT_7639,South Asia,US,Spanish,Premium,Monthly,2,19.521141046237545,34.583360130473956,0,43.196800870100375,0,5,53,0,0,5,1,0,1,211.0903150881528
OTT_7640,LATAM,UK,Spanish,Standard,Annual,1,29.32981352962718,64.18917494673714,0,63.695662956939415,0,1,22,0,0,5,0,0,1,75.8182967838498
OTT_7641,LATAM,DE,Spanish,Basic,Monthly,5,18.988053718780264,36.26407122588492,0,95.78238085324547,2,5,51,0,0,5,1,0,0,55.14463695487537
OTT_7642,LATAM,IN,English,Premium,Annual,4,11.354596568090534,68.2144040783634,0,72.0564950793131,1,3,47,1,4,3,0,0,1,118.38678290165404
OTT_7643,Europe,IN,English,Basic,Monthly,1,11.401526858572106,43.103634866672316,0,71.79467795283246,2,5,34,0,1,4,0,1,1,-10.006735067950139
OTT_7644,North America,US,German,Standard,Monthly,2,30.641598459258717,15.837475277435312,1,72.97562947067246,2,2,11,0,1,4,0,0,0,106.55806648124296
OTT_7645,LATAM,DE,German,Premium,Monthly,2,13.708999333264916,18.226540380200547,1,61.40013997929318,2,3,31,2,0,5,0,0,0,110.79649637054374
OTT_7646,South Asia,UK,English,Standard,Annual,1,15.85919550645892,97.42242304180505,1,95.29453514486801,2,2,18,0,1,2,0,0,1,89.42719386894595
OTT_7647,South Asia,DE,Spanish,Basic,Annual,2,64.61809671877239,22.074667561771985,0,77.78718061238922,1,4,35,0,1,2,0,1,1,50.12107934082633
OTT_7648,South Asia,UK,Hindi,Basic,Monthly,1,15.225483230108134,112.15486438879455,0,90.40104284087303,2,4,45,0,0,4,0,1,1,51.95482744954815
OTT_7649,Europe,IN,English,Premium,Monthly,2,13.22985932880009,74.3788459214033,0,57.35129067865847,1,3,50,2,0,1,0,0,0,70.68128749187099
OTT_7650,North America,UK,Hindi,Basic,Monthly,5,31.250690697722007,73.37042011038629,0,82.88738190330187,1,5,45,0,0,4,0,0,0,62.26224644532151
OTT_7651,South Asia,UK,German,Basic,Monthly,5,34.585719274223386,15.851063179336075,0,95.04850003814393,1,3,52,2,1,3,0,0,1,-5.1455253480704215
OTT_7652,South Asia,US,Hindi,Basic,Monthly,1,35.88103756482535,31.27538298089016,0,72.40134136057365,3,2,27,0,2,3,0,0,1,-19.635737732182502
OTT_7653,North America,IN,English,Basic,Annual,4,30.362159944948097,17.659186663065462,0,97.6901223452151,3,4,14,0,0,5,1,0,0,18.17048838776477
OTT_7654,Europe,UK,German,Basic,Monthly,1,10.124480745195584,41.91750332507841,1,78.14540939787804,3,4,28,0,3,2,0,0,0,-4.120428884350963
